DepartmentID,AgencyID,ContractingOfficeCode,ContractingOfficeName,StartDate,EndDate,AddressLine1,AddressLine2,AddressLine3,AddressCity,AddressState,ZipCode,CountryCode,Depot,FISC,TFBSOrelated,CSIScreatedDate,CSISmodifieddDate,OCOcrisisScore,OCOcrisisPercent,CrisisPercent,PlaceIntlPercent
NULL,NULL,0004N,NAVAJO IRRIGATION PROJECT OFFICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,1425,0004P,UC POWER OFFICE,2004-01-05 00:00:00.0000000,2013-09-18 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0018,0.0047,0.0249
9700,NULL,"0005 ",NULL,1993-10-01 00:00:00.0000000,2013-09-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
NULL,NULL,00050,NULL,1978-10-01 00:00:00.0000000,3013-03-31 00:00:00.0000000,NULL,OFFICE OF AFFILIATE RELATIONS AUDIENCE REARC,"330 INDEPENCE AVENUE.  S.W., ROOM 3323",NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0020,0.0206,0.3180
NULL,NULL,00051,NULL,1978-11-15 00:00:00.0000000,2013-09-27 00:00:00.0000000,NULL,NULL,1951 CONSTITUTION AVENUE N.W. SOUTH BLDG,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0015,0.0857
NULL,NULL,00052,NULL,1978-10-15 00:00:00.0000000,2103-06-12 00:00:00.0000000,NULL,"601 D STREET, NW, ROOM 3310",NULL,WASHINGTON,DC,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0002,0.0590
NULL,NULL,00053,NULL,1978-10-15 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,NULL,"WEST BUILDING, 3RD FLOOR, STOP 50",NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0022,0.0039
NULL,NULL,00054,NULL,1979-01-15 00:00:00.0000000,2013-09-29 00:00:00.0000000,NULL,"330 INDEPENDENCE AVE., SW, ROOM 3324",NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,-1,0.0000,0.0000,0.0000
NULL,NULL,00055,NULL,1978-11-15 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0011
NULL,NULL,00056,NULL,1992-01-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0002,0.0046
NULL,NULL,00057,NULL,1992-01-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,ACQUISITION DIVISION (DTS-85),KENDALL SQUARE,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0015,0.0012
NULL,NULL,00058,NULL,1999-10-01 00:00:00.0000000,2013-09-29 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,-1,0.0000,0.0116,0.0000
NULL,NULL,00059,NULL,1992-01-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,NULL,NULL,WASHINGTON,DC,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0006,0.0018,0.1052
1300,1359,0005A,DEPT OF COMM/TECHNOLOGY ADMIN,1978-10-01 00:00:00.0000000,2010-09-30 00:00:00.0000000,OFFICE OF PROCUREMENT OPERATIONS,"14TH & CONSTITUTION AVE, NW",ROOM H6516,WASHINGTON,DC,20230,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
9700,NULL,"0006 ",Def Distribution Region Central,1993-10-01 00:00:00.0000000,1993-11-22 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,1.0000
NULL,NULL,00060,NULL,1978-10-01 00:00:00.0000000,2013-11-18 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0003,0.0471,0.0532
NULL,NULL,00061,BUREAU OF EAST ASIAN AND PACIFIC,1990-01-01 00:00:00.0000000,2014-09-16 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0072,0.0093,0.1175
NULL,6925,000611,FEDERAL HIGHWAY ADMINISTRATION,2007-02-23 00:00:00.0000000,2011-05-06 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 11:45:04.8770000,2014-09-27 11:45:04.8770000,NULL,NULL,NULL,NULL
NULL,NULL,00062,NULL,2000-01-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0066,0.0978,0.9036
NULL,NULL,00063,NULL,2000-10-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,NULL,P.O. BOX 12924,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0038,0.0060,0.0391
NULL,NULL,00064,NULL,2003-09-30 00:00:00.0000000,2013-09-29 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,1.0000
NULL,NULL,00065,NULL,1978-10-01 00:00:00.0000000,2013-12-01 00:00:00.0000000,NULL,18209 DIXIE HIGHWAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0039,0.0270
NULL,NULL,00066,NULL,1978-01-01 00:00:00.0000000,5011-08-15 00:00:00.0000000,NULL,"301 SOUTH PARK AVE., ROOM 428, DRAWER 10076",NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0279
NULL,NULL,00067,NULL,1978-01-01 00:00:00.0000000,2102-12-14 00:00:00.0000000,NULL,6301 ROCKHILL ROAD,"MAIN POST OFFICE, P.O. BOX 19715",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0002,0.0623
NULL,NULL,00068,NULL,1978-01-01 00:00:00.0000000,2103-07-02 00:00:00.0000000,NULL,ACQUISITION AND GENERAL SERVICES,TEN PARKWAY CENTER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0498,0.0085
8900,NULL,00069,NULL,1978-01-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,"2900 4TH AVE, NORTH",6TH FLOOR,NULL,BILLINGS,MT,59101,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0162
1400,1425,0006A,WYOMING AREA OFFICE,1999-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,WYOMING AREA OFFICE,NULL,NULL,MILLS,WY,82644,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0013,0.0023,0.0157
1400,1425,0006B,NEBRASKA-KANSAS AREA OFFICE,2000-10-01 00:00:00.0000000,2013-09-20 00:00:00.0000000,NEBRASKA-KANSAS AREA OFFICE,NULL,NULL,MCCOOK,NE,69001,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0617
1400,1425,0006C,EASTERN COLORADO AREA OFFICE,2000-10-01 00:00:00.0000000,2103-09-11 00:00:00.0000000,EASTERN COLORADO AREA OFFICE,NULL,NULL,LOVELAND,CO,80537,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0021
1400,1425,0006H,OKLAHOMA - TEXAS AREA OFFICE,2000-10-01 00:00:00.0000000,2013-08-30 00:00:00.0000000,OKLAHOMA - TEXAS AREA OFFICE,NULL,NULL,OKLAHOMA CITY,OK,73102,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0985
NULL,NULL,00070,NULL,1978-10-01 00:00:00.0000000,2099-07-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0369,0.0069
NULL,NULL,00071,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,NULL,"PO BOX 99, BANGKOK, THAILAND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0489,0.0076
NULL,NULL,00072,NULL,2003-09-30 00:00:00.0000000,2013-08-20 00:00:00.0000000,NULL,"MOHAWK BUILDING, ROOM 312",708 SW. THIRD AVENUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0269
NULL,NULL,00073,NULL,2003-09-30 00:00:00.0000000,2013-09-16 00:00:00.0000000,NULL,555 ZANG STREET,NULL,NULL,CO,80228,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.9584
NULL,NULL,00074,NULL,1999-10-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,NULL,NULL,NULL,NULL,DC,20590,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.7352
NULL,NULL,00075,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0029,0.0031,0.0759
6700,6700,00077,NULL,2003-09-30 00:00:00.0000000,NULL,"BUR OF ED & CULTURAL AFFAIRS, PROG SUPPORT","301 4TH ST., SW ROOM M22",NULL,WASHINGTON,DC,20547,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0911
9568,9568,00078,NULL,2005-10-01 00:00:00.0000000,2013-08-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,KEN,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.1493
NULL,NULL,00079,NULL,1978-10-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0007,0.0064,0.0178
NULL,NULL,00080,NULL,1978-10-01 00:00:00.0000000,2017-02-22 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0013,0.0026,0.0922
NULL,NULL,00081,NULL,1978-10-01 00:00:00.0000000,4012-04-06 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0228,0.0410
NULL,NULL,00082,NULL,1996-10-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,15608 SW 117TH AVE,NULL,NULL,MIAMI,FL,33177,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0008,0.1243,0.0083
7000,7008,00083,NULL,1996-10-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,1240 E. NINTH ST,NULL,NULL,"CLEVELAND ",OH,44199,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0013,0.0539,0.0022
7000,7008,00084,NULL,1996-10-01 00:00:00.0000000,2013-12-01 00:00:00.0000000,300 EAST MAIN STREET,NULL,NULL,NORFOLK,VA,23510,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0006,0.1303,0.1736
NULL,NULL,00085,NULL,1996-10-01 00:00:00.0000000,3010-10-14 00:00:00.0000000,"COAST GUARD ISLAND, BLDG 50-7",NULL,NULL,"ALAMEDA ",CA,94501,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0410,0.0499,0.0516
NULL,NULL,00086,NULL,1996-10-01 00:00:00.0000000,2013-11-06 00:00:00.0000000,"300 ALA MOANA BLVD, 8TH FLOOR",PRINCE KALANIANAOLE FEDERAL BUILDING,NULL,HONOLULU,HI,96850,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0261
NULL,NULL,00087,NULL,1978-10-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,NULL,HAWAII NATIONAL PARK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0009,0.0221
NULL,NULL,00088,NULL,1996-10-01 00:00:00.0000000,2015-04-15 00:00:00.0000000,"2000 EMBARCADERO, SUITE 200",NULL,NULL,"OAKLAND ",CA,94606,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0003,0.0005,0.0251
NULL,NULL,00089,NULL,1996-10-01 00:00:00.0000000,2023-07-01 00:00:00.0000000,"PACIFIC FINANCE CENTER CG ISLAND ",NULL,NULL,"ALAMEDA ",CA,94501,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0003,0.0044,0.3326
NULL,3100,0009,JUNK,2009-04-14 00:00:00.0000000,2012-11-08 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00090,NULL,1990-08-15 00:00:00.0000000,2013-10-22 00:00:00.0000000,NULL,"INFORMATION RESOURCES CENTER, I/RIR","301 4TH STREET, W.W., ROOM 135",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0038,0.0038,0.0115
NULL,NULL,00091,NULL,1979-04-15 00:00:00.0000000,2013-09-30 00:00:00.0000000,NULL,NULL,NULL,WASHINGTON,DC,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0018,0.0028,0.2273
6900,6938,00092,DEPT OF TRANS/MARITIME ADMINISTRATION,1978-10-01 00:00:00.0000000,2013-09-23 00:00:00.0000000,PROCUREMENT OFFICE,SOUTH ATLANTIC REGION,"7737 HAMPTON BLVD., BLDG. 4D, SUITE 211",NORFOLK,VA,23505,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0132,0.0425,0.0100
6900,NULL,00093,NULL,1992-01-01 00:00:00.0000000,2013-09-27 00:00:00.0000000,PROCUREMENT OFFICE,CENTRAL REGION,HALE BOGGS FEDERAL BUILDING,NEW ORLEANS,LA,701303394,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0010,0.0273,0.0050
NULL,NULL,00094,NULL,1978-10-01 00:00:00.0000000,2013-09-20 00:00:00.0000000,PROCUREMENT OFFICE,WESTERN REGION,"201 MISSION ST., SUITE 2200",SAN FRANCISCO,CA,94105,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0010,0.0027,0.0180
NULL,NULL,00095,NULL,1992-01-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,PROCUREMENT OFFICE,U.S. MERCHANT MARINE ACADEMY,"FURUSETH HALL, ROOM 212",KINGS POINT,NY,110241699,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0007,0.0854
NULL,NULL,00096,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,900 COMMERCE ROAD EAST US 492,NULL,NULL,NULL,LA,70123,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,-1,0.0000,0.0000,0.0007
8900,NULL,00097,NULL,1978-10-01 00:00:00.0000000,NULL,110 N 25 MILE AVENUE,NULL,NULL,HEREFORD,TX,79045,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
9568,9568,00098,NULL,2005-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IDN,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
9568,9568,00099,VOA SEOUL OFFICE,2005-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KOR,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1300,NULL,000AA,NULL,1978-10-15 00:00:00.0000000,2013-09-16 00:00:00.0000000,NULL,1325 EAST WEST HIGHWAY,ROOM 4220,NULL,NULL,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0143
1300,NULL,000AB,NULL,1978-10-01 00:00:00.0000000,2013-09-23 00:00:00.0000000,NULL,NULL,NULL,SEATTLE,WA,98115,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.1398,0.0349
6900,6943,000AC,DOT/RITA/TRANSPORTATION SAFETY INSTITUTE,2001-01-01 00:00:00.0000000,2013-09-27 00:00:00.0000000,6500 SOUTH MACARTHUR BLVD,NULL,NULL,OKLAHOMA CITY,OK,73169,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0001,0.0230
1300,1301,000AS,COMMERCE ACQUISITION SOLUTIONS,2002-01-01 00:00:00.0000000,2019-07-22 00:00:00.0000000,1401 CONSTITUTION AVE N.W.,NULL,NULL,WASHINGTON,DC,20230,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0037,0.0043,0.0645
1300,1330,000BG,NOAALINK WESTERN ACQUISITION DIVISION,2013-05-01 00:00:00.0000000,NULL,7600 SAND POINT WAY. NE,NULL,NULL,SEATTLE,WA,98115,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0098,0.0029
7000,7008,000C1,COMMANDANT (G-CPM),1996-10-01 00:00:00.0000000,2012-11-29 00:00:00.0000000,"2100 2ND ST, SW ",NULL,NULL,WASHINGTON,DC,20593,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1300,NULL,000CM,"OAM, COMMITS",1978-01-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,"1401 CONSTITUTION AVE, NW",NULL,NULL,NULL,DC,20230,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0004,0.0013,0.0202
6900,6925,000DA,DEPT OF TRANS/FEDERAL HIGHWAY ADM,1999-10-01 00:00:00.0000000,2012-01-10 00:00:00.0000000,FEDERAL LANDS ADMINISTRATION,"400 SEVENTH ST., SW",ROOM 4135,WASHINGTON,DC,20590,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1300,NULL,000DD,NULL,1978-10-01 00:00:00.0000000,2013-09-20 00:00:00.0000000,NULL,NULL,NULL,NULL,MD,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0006
1300,NULL,000DG,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,NULL,1325 EAST WEST HIGHWAY,NULL,SILVER SPRING,MD,20910,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0008,0.0425,0.0275
1300,NULL,000DK,NULL,1978-10-01 00:00:00.0000000,2013-06-27 00:00:00.0000000,NULL,NULL,NULL,NULL,MD,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0079
1300,NULL,000DS,NULL,1978-10-01 00:00:00.0000000,2013-02-12 00:00:00.0000000,NULL,NULL,NULL,NULL,MD,NULL,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,1425,000DU,DURANGO PROJECT OFFICE,2009-10-08 00:00:00.0000000,2010-06-16 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 11:45:04.8770000,2014-09-27 11:45:04.8770000,NULL,NULL,NULL,NULL
1300,NULL,000EA,NULL,1978-10-01 00:00:00.0000000,2019-09-28 00:00:00.0000000,NULL,NULL,NULL,NORFOLK,VA,23510,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0389,0.0131
1300,1330,000EG,NOAALINK EASTERN ACQUISITION DIVISION,2013-05-01 00:00:00.0000000,NULL,253 MONTICELLO AVE.,NULL,NULL,NORFOLK,VA,23510,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1300,1330,000FC,NOAALINK NATIONAL CAPITAL ACQUISITION DIVISION,2013-05-01 00:00:00.0000000,2013-05-31 00:00:00.0000000,1305 EAST-WEST HIGHWAY,NULL,NULL,SILVER SPRING,MD,20910,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
1400,1425,000FG,FLAMING GORGE PROJECT OFFICE,2000-10-01 00:00:00.0000000,2008-02-14 00:00:00.0000000,PO BOX 278,NULL,NULL,DUTCH JOHN,UT,84023,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.1126
7000,7008,000G1,NULL,1996-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,300 METRO CENTER BLVD,NULL,NULL,WARWICK,RI,02886,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0004,0.0826,0.0020
7000,7008,000G3,NULL,1996-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,600 COAST GUARD DR,NULL,NULL,"KEARNEYSVILLE ",WV,25430,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0006,0.0403
7000,7008,000G5,NULL,1996-10-01 00:00:00.0000000,2011-06-06 00:00:00.0000000,1600 ELY ST,NULL,NULL,"MARINETTE ",WI,54143,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.1218
7000,7008,000G6,ATTC ELIZABETH CITY,1996-10-01 00:00:00.0000000,2011-03-22 00:00:00.0000000,USCG AVIATION TECHNICAL TRAINING CENTER,NULL,NULL,ELIZABETH CITY,NC,27909,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0010,0.0442
7000,7008,000G7,NULL,1996-10-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,2300 WILSON BOULEVARD,NULL,NULL,ARLINGTON,VA,22201,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0003,0.0106
7000,7008,000G8,NULL,1996-10-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,"2100 2ND ST, SW",ROOM B411,NULL,WASHINGTON,DC,20593,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,1,0.2182,0.2198,0.1303
7000,7008,000G9,UNIFORM DISTRIBUTION CENTER (UDC),1996-10-01 00:00:00.0000000,2012-05-16 00:00:00.0000000,414 MADISON AVE,NULL,NULL,WOODBINE,NJ,08260,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0009,0.0054,0.0169
1400,1425,000GC,GLEN CANYON FIELD DIVISION,2000-10-01 00:00:00.0000000,2013-09-05 00:00:00.0000000,VISITORS CENTER ROTUNDA,NULL,NULL,PAGE,AZ,86040,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
1300,1330,000GF,NOAALINK FIELD DELEGATES USING THE EASTERN FINANCE DIVISION,2013-05-01 00:00:00.0000000,2013-08-28 00:00:00.0000000,253 MONTICELLO AVE.,NULL,NULL,NORFOLK,VA,23510,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.1294
NULL,7008,000HS,OFFICE OF THE SECRETARY DHS,2005-09-13 00:00:00.0000000,2006-01-18 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 11:45:04.8770000,2014-09-27 11:45:04.8770000,NULL,NULL,NULL,NULL
1300,1321,000JK,DEPT OF COMM/BUREAU OF ECONOMIC ANALYSIS,1991-04-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,WESTERN ADMIN SUPPORT CENTER,NULL,NULL,SEATTLE,WA,98115,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,NULL,NULL,NULL,NULL
