"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2005","5445","PREFABRICATED TOWER STRUCTURES","$3,560,609.77","92"
"2005","5450","MISC PREFABRICATED STRUCTURES","$491,217,699.04","890"
"2005","5510","LUMBER & RELATED WOOD MATERIALS","$88,790,056.89","4,973"
"2005","5520","MILLWORK","$754,536.39","78"
"2005","5530","PLYWOOD AND VENEER","$13,024,395.14","377"
"2005","56","CONSTRUCTION AND BUILDING MATERIAL","$1,796.29","2"
"2005","5610","MINERAL CONTRUCT MATERIALS BULK","$41,156,130.68","1,923"
"2005","5620","TILE, BRICK, AND BLOCK","$3,556,971.28","337"
"2005","5630","PIPE AND CONDUIT, NONMETALLIC","$973,170.80","88"
"2005","5640","WALLBOARD BLDG & THERMAL INSULATION","$14,496,618.67","16,032"
"2005","5650","ROOFING AND SIDING MATERIALS","$43,830,865.57","433"
"2005","5660","FENCING FENCES & GATES","$40,850,328.72","905"
"2005","5670","BUILDING COMPONENTS, PREFABRICATED","$59,569,958.15","1,219"
"2005","5675","NONWOOD CONSTRUCT MATERIAL","$3,205,069.84","151"
"2005","5680","MISC CONTRUCT MATERIALS","$463,159,465.52","3,333"
"2005","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$591,030,135.63","6,679"
"2005","5810","COMM SECURITY EQ & COMPS","$562,389,710.12","2,820"
"2005","5811","OTHER CRYPTOLOGIC EQ & COMPONENTS","$36,207,833.73","146"
"2005","5815","TELETYPE AND FACSIMILE EQUIPMENT","$6,582,697.42","355"
"2005","5820","RADIO TV EQ EXCEPT AIRBORNE","$1,805,001,294.85","5,694"
"2005","5821","RADIO & TV EQ AIRBORNE","$640,517,304.83","919"
"2005","5825","RADIO NAVIGATION EQ - EXCEPT AIR","$695,633,166.30","599"
"2005","5826","RADIO NAVIGATION EQ AIR","$327,318,000.32","469"
"2005","5830","INTERCOMM PUBLIC ADDRESS SYS EX AIR","$103,880,137.64","477"
"2005","5831","INTERCOMM PUBLIC ADDRESS SYS - AIR","$13,285,277.48","84"
"2005","5835","SOUND RECORDING & REPRODUCING EQ","$14,211,118.01","490"
"2005","5836","VIDEO RECORDING AND REPRODUCING EQU","$102,999,565.12","1,803"
"2005","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","$570,694,527.73","1,060"
"2005","5841","RADAR EQUIPMENT, AIRBORNE","$963,652,573.00","642"
"2005","5845","UNDERWATER SOUND EQUIPMENT","$97,300,981.43","402"
"2005","5850","VISIBLE INVISIBLE LIGHT COMMUN EQ","$31,005,128.59","163"
"2005","5855","NIGHT VISION EQ","$1,332,104,456.62","1,527"
"2005","5860","STIMULATED COHERENT RADIATION DEV","$45,749,936.17","192"
"2005","5865","ELEC COUNTERMEASURE & QUICK REAC EQ","$1,168,834,340.04","784"
"2005","5895","MISC COMMUNICATION EQ","$2,511,966,075.85","9,965"
"2005","5905","RESISTORS","$25,545,074.03","1,924"
"2005","5910","CAPACITORS","$11,588,698.95","1,067"
"2005","5915","FILTERS AND NETWORKS","$45,572,574.66","1,600"
"2005","5920","FUSES ARRESTERS ABORBERS & PROTECTO","$10,672,125.00","1,159"
"2005","5925","CIRCUIT BREAKERS","$23,621,131.26","1,946"
"2005","5930","SWITCHES","$108,441,671.25","8,384"
"2005","5935","CONNECTORS, ELECTRICAL","$88,678,478.65","9,402"
"2005","5940","LUGS TERMINALS & TERMINAL STRIPS","$39,754,191.20","883"
"2005","5945","RELAYS AND SOLENOIDS","$58,189,277.71","3,796"
"2005","5950","COILS AND TRANSFORMERS","$43,969,398.62","3,051"
"2005","5955","OSCILLATORS PIEZOELECTRIC CRYSTALS","$6,164,945.20","278"
"2005","5960","ELECTRON TUBES & ASSOC HARDWARE","$108,566,991.77","870"
"2005","5961","SEMI CONDUCTOR DEVICES","$17,351,625.29","1,700"
"2005","5962","MICROCIRCUITS, ELECTRONIC","$73,571,668.57","2,099"
"2005","5963","ELECTRONIC MODULES","$105,746,317.22","811"
"2005","5965","HEADSET,HANDSET,MICROPHONE & SPEAK","$153,179,169.09","1,365"
"2005","5970","ELECT INSULATORS & INSULATING MAT","$12,321,306.35","955"
"2005","5975","ELECTRICAL HARDWARE AND SUPPLIES","$163,816,100.33","6,320"
"2005","5977","ELECT CONTACT BRUSHES & ELECTRODES","$12,334,511.13","476"
"2005","5980","OPTOELECTRICAL DEVICES/ASSOC HARDWA","$20,788,814.14","523"
"2005","5985","ANTENNAS WAVEGUIDES & RELATED EQ","$532,616,054.58","5,442"
"2005","5990","SYNCHROS AND RESOLVERS","$20,293,546.00","642"
"2005","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$166,685,524.84","6,769"
"2005","5996","AMPLIFIERS","$102,387,020.53","833"
"2005","5998","ELE ASSEMB-BDS CARDS-ASSOC HARDWARE","$764,162,921.87","8,603"
"2005","5999","MSC ELECT & ELECTRONIC COMPONENTS","$879,904,598.91","7,403"
"2005","6004","ROTARY JOINTS","$34,320.20","8"
"2005","6005","COUPLERS, SPLITTERS, & MIXERS","$16,652.00","5"
"2005","6006","ATTENUATORS","$36,894.00","3"
"2005","6007","FILTERS","$2,062,730.16","212"
"2005","6008","OPTICAL MULTIPLEXERS/DEMULTIPLEXERS","$233,826.96","10"
"2005","6010","FIBER OPTIC CONDUCTORS","$7,328,213.96","42"
"2005","6015","FIBER OPTIC CABLES","$49,597,740.85","718"
"2005","6020","FIBER OPTIC CABLE ASSEMBLY & HARNES","$17,668,009.24","166"
"2005","6021","FIBER OPTIC SWITCHES","$1,555,359.92","45"
"2005","6025","FIBER OPTIC TRANSMITTERS","$1,036,029.24","28"
"2005","6026","FIBER OPTIC RECEIVERS","$17,990.00","1"
"2005","6029","FIBER OPTIC REPEATERS","$18,102.92","3"
"2005","6030","FIBER OPTIC DEVICES","$6,293,377.54","152"
"2005","6031","INTEGRATED OPTICAL CIRCUITS","$1,109,178.30","7"
"2005","6032","FIBER OPTIC LIGHT SOURCES","$397,065.00","17"
"2005","6033","FIBER OPTIC PHOTO DETECTORS","$90,850.96","6"
"2005","6034","FIBER OPTIC MOD/DEMODULATORS","$227,132.00","6"
"2005","6035","FIBER OPTIC LIGHT/IMAGE TRANSFER","$680,647.56","21"
"2005","6040","FIBER OPTIC SENSORS","$165,702.59","12"
"2005","6050","FIBER OPTIC PASSIVE DEVICES","$259,414.35","7"
"2005","6060","FIBER OPTIC INTERCONNECTORS","$2,197,298.85","191"
"2005","6070","FIBER OPTIC ACCESSORIES & SUPPLIES","$1,351,068.37","94"
"2005","6080","FIBER OPTIC KITS AND SETS","$1,113,209.79","52"
"2005","6099","MISC FIBER OPTIC COMPONENTS","$10,512,639.69","201"
"2005","6105","MOTORS, ELECTRICAL","$66,499,719.63","1,870"
"2005","6110","ELECTRICAL CONTROL EQUIPMENT","$92,041,101.62","2,152"
"2005","6115","GENERATORS & GENERATOR SETS ELECT","$327,203,842.61","2,058"
"2005","6116","FUEL CELL POWER UNITS, COMP, ACC","$11,021,252.44","58"
"2005","6117","SOLAR ELECTRIC POWER SYSTEMS","$10,489,992.69","130"
"2005","6120","TRANSFORMERS - DISTRIB & POWER STA","$35,718,101.88","507"
"2005","6125","CONVERTERS, ELECTRICAL, ROTATING","$4,185,440.54","135"
"2005","6130","CONVERTERS, ELECTRICAL, NONROTATING","$167,083,648.90","7,664"
"2005","6135","BATTERIES, NONRECHARGEABLE","$100,704,541.63","1,309"
"2005","6140","BATTERIES, RECHARGEABLE","$123,815,402.76","3,129"
"2005","6145","WIRE AND CABLE, ELECTRICAL","$66,931,570.92","3,419"
"2005","6150","MISC ELECTRIC POWER & DISTRIB EQ","$215,773,302.23","4,962"
"2005","6160","MISC BATTERY RET FIXTURES & LINERS","$7,746,397.42","444"
"2005","62","LIGHTING FIXTURES, LAMPS","$11,054.00","2"
"2005","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","$38,907,273.81","2,053"
"2005","6220","ELEC VEHICULAR LIGHTS & FIXTURES","$68,693,203.47","3,425"
"2005","6230","ELEC PORTABLE & HAND LIGHTING EQ","$40,546,623.18","1,920"
"2005","6240","ELECTRIC LAMPS","$16,237,246.69","1,138"
"2005","6250","BALLASTS, LAMPHOLDERS, AND STARTERS","$2,459,221.81","247"
"2005","6260","NONELECTRICAL LIGHTING FIXTURES","$9,260,430.23","437"
"2005","63","ALARM, SIGNAL, SECURITY DETECTION","$107,340.00","3"
"2005","6310","TRAFFIC AND TRANSIT SIGNAL SYSTEMS","$3,768,411.03","92"
"2005","6320","SHIPBOARD ALARM AND SIGNALS SYSTEMS","$5,350,659.74","130"
"2005","6330","RAILROAD SIGNAL AND WARNING DEVICES","$589,591.00","11"
"2005","6340","AIRCRAFT ALARM AND SIGNAL SYSTEMS","$27,125,436.00","248"
"2005","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$671,000,902.35","4,053"
"2005","65","MEDICAL/DENTAL/VETERINARY EQPT/SUPP","$16,382.00","1"
"2005","6505","DRUGS AND BIOLOGICALS","$7,568,151,717.79","112,391"
"2005","6506","BLOOD","$19,482,101.09","299"
"2005","6507","BLOOD DERIVATIVES","$9,667,461.45","87"
"2005","6508","MEDICATED COSMETICS AND TOILETRIES","$928,969.18","82"
"2005","6510","SURGICAL DRESSING MATERIALS","$30,048,016.11","674"
"2005","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$1,531,689,130.68","2,530,779"
"2005","6520","DENTAL INSTRUMENTS EQ & SUPPLIES","$38,095,354.31","2,190"
"2005","6525","X-RAY EQ SUPPLIES - MED, DENTAL & V","$462,618,494.00","3,040"
"2005","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","$195,859,843.87","445,252"
"2005","6532","HOSPITAL & SURGICAL CLOTHING","$2,871,562.46","147"
"2005","6540","OPTHALMIC INSTRUMENTS EQ & SUPPLIES","$32,316,683.41","3,720"
"2005","6545","MEDICAL SETS KITS & OUTFITS","$81,636,255.85","1,066"
"2005","6550","IN VITRO DIAGNO SUBSTANCES,REAGENTS","$73,656,941.15","1,876"
"2005","66","INSTRUMENTS AND LABORATORY EQPT","$2,160.00","1"
"2005","6605","NAVIGATIONAL INSTRUMENTS","$181,915,607.66","1,005"
"2005","6610","FLIGHT INSTRUMENTS","$94,993,004.88","946"
"2005","6615","AUTO PILOT MECHANISMS AIRBORNE GYRO","$60,075,576.65","545"
"2005","6620","ENGINE INSTRUMENTS","$44,467,471.12","773"
"2005","6625","ELECT ELECTRONIC MEASURING INSTRUMT","$467,560,909.19","8,569"
"2005","6630","CHEMICAL ANALYSIS INSTRUMENTS","$97,994,552.86","8,971"
"2005","6635","PHYSICAL PROPERTIES TEST EQ","$58,564,248.29","930"
"2005","6636","ENVIRONMENTAL CHAMBERS & RELATED EQ","$9,747,285.50","199"
"2005","6640","LABORATORY EQUIPMENT AND SUPPLIES","$557,950,944.38","14,151"
"2005","6645","TIME MEASURING INSTRUMENTS","$13,760,718.21","998"
"2005","6650","OPTICAL INSTRUMENTS","$147,454,796.65","1,841"
"2005","6655","GEOPHYSICAL INSTRUMENTS","$32,240,883.41","491"
"2005","6660","METEOROLOG INSTRUMENTS & APPARATUS","$58,731,176.90","780"
"2005","6665","HAZARD-DETECTING INSTRU & APPARATUS","$259,970,166.44","1,142"
"2005","6670","SCALES AND BALANCES","$8,679,407.40","515"
"2005","6675","DRAFTING SURVEYING & MAPPING INSTRU","$25,012,219.48","649"
"2005","6680","LIQUID-GAS-MOTION MEASURING INSTRU","$63,643,573.80","2,513"
"2005","6685","PRESSURE TEMP HUMIDITY INSTRUMENTS","$65,443,704.31","2,493"
"2005","6695","COMBINATION & MISC INSTRUMENTS","$96,558,672.70","1,753"
"2005","6710","CAMERAS, MOTION PICTURE","$16,369,291.43","453"
"2005","6720","CAMERAS, STILL PICTURE","$26,496,144.21","836"
"2005","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$22,581,736.80","1,267"
"2005","6740","PHOTO DEVELOPLNG & FINISHING EQ","$2,089,472.17","177"
"2005","6750","PHOTOGRAPHIC SUPPLIES","$12,878,892.10","596"
"2005","6760","PHOTOGRAPHIC EQ & ACCESSORIES","$35,961,649.64","1,149"
"2005","6770","FILM, PROCESSED","$2,941,803.46","81"
"2005","6780","PHOTOGRAPHIC SETS KITS & OUTFITS","$1,705,098.67","103"
"2005","68","CHEMICALS AND CHEMICAL PRODUCTS","$35,094.43","12"
"2005","6810","CHEMICALS","$87,306,031.28","4,284"
"2005","6820","DYES","$3,216,806.11","82"
"2005","6830","GASES: COMPRESSED AND LIQUEFIED","$1,093,312,452.58","3,751"
"2005","6840","PEST CONT AGENTS & DISINFECTANTS","$23,820,458.12","1,392"
"2005","6850","MISCELLANEOUS CHEMICAL SPECIALTIES","$63,133,786.21","3,469"
"2005","69","TRAINING AIDS AND DEVICES","$1,620.00","1"
"2005","6910","TRAINING AIDS","$681,200,287.40","2,190"
"2005","6920","ARMAMENT TRAINING DEVICES","$159,498,212.77","836"
"2005","6930","OPERATION TRAINING DEVICES","$560,025,253.44","716"
"2005","6940","COMMUNICATION TRAINING DEVICES","$107,140,445.64","368"
"2005","70","ADP EQPT/SOFTWARE/SUPPLIES AND EQPT","$164,244.96","5"
"2005","7010","ADPE SYSTEM CONFIGURATION","$1,965,275,245.38","22,945"
"2005","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$127,865,132.11","3,093"
"2005","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$462,953,676.16","6,767"
"2005","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$144,844,578.67","938"
"2005","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$833,245,556.95","16,169"
"2005","7030","ADP SOFTWARE","$2,265,163,399.83","26,786"
"2005","7035","ADP SUPPORT EQUIPMENT","$934,879,887.20","15,462"
"2005","7040","PUNCHED CARD EQUIPMENT","$1,578,823.58","52"
"2005","7042","MINI & MICRO COMPUTER CONT DEVICES","$85,407,513.56","2,372"
"2005","7045","ADP SUPPLIES","$192,352,882.33","8,179"
"2005","7050","ADP COMPONENTS","$760,134,732.10","14,339"
"2005","71","FURNITURE","$45,650.95","3"
"2005","7105","HOUSEHOLD FURNITURE","$183,648,761.47","10,024"
"2005","7110","OFFICE FURNITURE","$894,507,258.92","49,172"
"2005","7125","CABINETS LOCKERS BINS & SHELVING","$92,732,827.98","4,707"
"2005","7195","MISC FURNITURE & FIXTURES","$78,120,632.65","3,824"
"2005","7210","HOUSEHOLD FURNISHINGS","$74,828,225.29","2,655"
"2005","7220","FLOOR COVERINGS","$39,667,918.70","3,033"
"2005","7230","DRAPERIES, AWNINGS, AND SHADES","$18,894,957.42","760"
"2005","7240","HOUSEHOLD & COMM UTIL CONTAINERS","$6,388,261.62","647"
"2005","7290","MSC HOUSEHOLD FURNISHINGS APPLIANCE","$24,599,067.61","1,222"
"2005","7310","FOOD COOKING BAKING SERVING EQ","$85,337,811.81","4,576"
"2005","7320","KITCHEN EQUIPMENT AND APPLIANCES","$43,791,768.38","2,941"
"2005","7330","KITCHEN HAND TOOLS AND UTENSILS","$3,038,096.07","2,440"
"2005","7340","CUTLERY AND FLATWARE","$10,400,767.52","1,298"
"2005","7350","TABLEWARE","$5,376,333.26","660"
"2005","7360","SET KIT & OUTFIT FOOD PREP & SERV","$36,463,667.80","349"
"2005","7420","ACCOUNTING AND CALCULATING MACHINES","$2,962,660.55","273"
"2005","7430","TYPEWRITER & OFFICE COMPOSING MACH","$1,943,797.27","139"
"2005","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$76,145,447.78","2,048"
"2005","7450","OFFICE SOUND RECORDING REPRO MACH","$5,759,303.37","229"
"2005","7460","VISIBLE RECORD EQUIPMENT","$3,463,778.24","264"
"2005","7490","MISCELLANEOUS OFFICE MACHINES","$83,589,101.95","4,551"
"2005","75","OFFICE SUPPLIES AND DEVICES","$4,404.11","3"
"2005","7510","OFFICE SUPPLIES","$630,084,056.59","224,419"
"2005","7520","OFFICE DEVICES AND ACCESSORIES","$58,288,501.98","6,903"
"2005","7530","STATIONERY AND RECORD FORMS","$52,588,013.46","6,195"
"2005","7540","STANDARD FORMS","$596,341.07","57"
"2005","76","BOOKS, MAPS, OTHER PUBLICATIONS","$5,933.84","7"
"2005","7610","BOOKS AND PAMPHLETS","$86,735,759.64","5,084"
"2005","7630","NEWSPAPERS AND PERIODICALS","$36,006,403.26","5,885"
"2005","7640","MAPS, ATLASES, CHARTS, AND GLOBES","$131,415,113.80","833"
"2005","7641","AERO MAPS, CHARTS, GEODETIC PRODS","$641,121.00","31"
"2005","7642","HYDRO MAPS, CHARTS, GEODESIC PROJ","$118,618.00","5"
"2005","7643","Topographic Maps,Charts&Geodesic Pr","$132,122.87","19"
"2005","7644","DIGITAL MAPS, CHARTS, GEODETIC PROD","$3,080,895.71","94"
"2005","7650","DRAWINGS AND SPECIFICATIONS","$1,499,988.43","46"
"2005","7660","SHEET AND BOOK MUSIC","$1,816,884.83","349"
"2005","7670","MICROFILM, PROCESSED","$11,535,890.05","343"
"2005","7690","MISCELLANEOUS PRINTED MATTER","$112,681,798.91","888"
"2005","7710","MUSICAL INSTRUMENTS","$6,406,816.05","499"
"2005","7720","MUSICAL INSTRUMENT PARTS & ACC","$1,561,004.30","125"
"2005","7730","PHONOGRAPH,RADIO & TV-HOME TYPE","$5,568,565.66","435"
"2005","7740","PHONOGRAPH RECORDS","$126,316.69","18"
"2005","7810","ATHLETIC AND SPORTING EQUIPMENT","$44,256,291.07","2,044"
"2005","7820","GAMES, TOYS, AND WHEELED GOODS","$2,486,494.24","1,622"
"2005","7830","RECREATIONAL & GYMNASTIC EQ","$29,005,636.66","1,747"
"2005","7910","FLOOR POLISHERS & VACUUM CLEANERS","$10,567,915.67","11,723"
"2005","7920","BROOMS, BRUSHES, MOPS, AND SPONGES","$39,457,667.56","8,517"
"2005","7930","CLEANING/POLISHING COMPOUNDS & PREP","$21,536,978.56","8,794"
"2005","8010","PAINT,DOPE,VARNISH & RELATED PROD","$54,725,836.33","24,457"
"2005","8020","PAINT AND ARTISTS' BRUSHES","$3,025,710.63","2,098"
"2005","8030","PRESERVATIVE AND SEALING COMPOUNDS","$27,930,535.26","23,146"
"2005","8040","ADHESIVES","$9,526,387.56","9,993"
"2005","8105","BAGS AND SACKS","$94,314,827.79","9,970"
"2005","8110","DRUMS AND CANS","$8,179,194.57","408"
"2005","8115","BOXES, CARTONS, AND CRATES","$49,318,592.11","10,047"
"2005","8120","GAS CYLINDERS","$6,537,028.08","246"
"2005","8125","BOTTLES AND JARS","$3,943,378.18","97"
"2005","8130","REELS AND SPOOLS","$711,545.50","47"
"2005","8135","PACKAGING & PACKING BULK MATERIALS","$31,725,573.31","11,166"
"2005","8140","AMMUNITION & NUCLEAR ORDNANCE BOXES","$42,664,926.87","265"
"2005","8145","SPECIAL SHIPPING & STORAGE CONTAIN","$244,704,554.42","5,347"
"2005","83","TEXTILE/LEATHER/FUR; TENT; FLAG","$2,395.44","1"
"2005","8305","TEXTILE FABRICS","$27,816,949.47","3,089"
"2005","8310","YARD AND THREAD","$562,073.49","75"
"2005","8315","NOTIONS AND APPAREL FINDINGS","$4,070,045.48","1,208"
"2005","8320","PADDING AND STUFFING MATERIALS","$439,961.35","48"
"2005","8330","LEATHER","$870,773.49","149"
"2005","8335","SHOE FINDINGS AND SOLING MATERIALS","$375,760.63","33"
"2005","8340","TENTS AND TARPAULINS","$331,808,408.47","1,208"
"2005","8345","FLAGS AND PENNANTS","$8,805,693.95","729"
"2005","8405","OUTERWEAR, MEN'S","$182,357,670.28","2,280"
"2005","8410","OUTERWEAR, WOMEN'S","$39,919,477.23","379"
"2005","8415","CLOTHING, SPECIAL PURPOSE","$1,295,955,150.52","5,669"
"2005","8420","UNDERWEAR AND NIGHTWEAR, MEN'S","$34,297,860.55","264"
"2005","8425","UNDERWEAR AND NIGHTWEAR, WOMEN'S","$996,692.26","19"
"2005","8430","FOOTWEAR, MEN'S","$309,846,307.57","1,100"
"2005","8435","FOOTWEAR, WOMEN'S","$5,859,938.01","79"
"2005","8440","HOSIERY HANDWEAR & CLOTHING ACC-MEN","$13,495,917.63","183"
"2005","8445","HOSIERY HANDWEAR-CLOTHING ACC-WOMEN","$683,174.00","17"
"2005","8450","CHILDREN & INFANTS APPAREL & ACC","$8,596,149.60","18"
"2005","8455","BADGES AND INSIGNIA","$32,932,724.04","1,151"
"2005","8460","LUGGAGE","$20,639,732.05","445"
"2005","8465","INDIVIDUAL EQUIPMENT","$385,438,897.46","4,248"
"2005","8470","ARMOR, PERSONAL","$810,631,850.17","1,216"
"2005","8475","SPEC FLIGHT CLOTHING & ACCESSORIES","$32,330,357.83","330"
"2005","8510","PERFUME,TOILET PREPARATION & POWDER","$433,009.32","60"
"2005","8520","TOILET SOAP,SHAVE PREP & DENTIFRICE","$4,754,804.67","1,480"
"2005","8530","PERSONAL TOILETRY ARTICLES","$7,018,156.37","637"
"2005","8540","TOILETRY PAPER PRODUCTS","$32,632,594.60","1,855"
"2005","87","AGRICULTURAL SUPPLIES","$324.77","1"
"2005","8710","FORAGE AND FEED","$76,505,188.69","714"
"2005","8720","FERTILIZERS","$1,054,794.74","75"
"2005","8730","SEEDS AND NURSERY STOCK","$17,191,837.52","603"
"2005","8810","LIVE ANIMALS, RAISED FOR FOOD","$1,030,101.64","44"
"2005","8820","LIVE ANIMALS, NOT RAISED FOR FOOD","$13,447,899.34","353"
"2005","8900","PERISHABLE SUBSISTENCE $10K TO $25K","$26,211,091.86","669"
"2005","8905","MEAT, POULTRY, AND FISH","$974,097,080.87","40,122"
"2005","8910","DAIRY FOODS AND EGGS","$2,361,118,100.03","101,806"
"2005","8915","FRUITS AND VEGETABLES","$783,485,430.10","40,622"
"2005","8920","BAKERY AND CEREAL PRODUCTS","$343,438,268.71","3,959"
"2005","8925","SUGAR, CONFECTIONERY, AND NUTS","$60,272,509.98","199"
"2005","8930","JAMS, JELLIES, AND PRESERVES","$1,582,295.88","35"
"2005","8935","SOUPS AND BOUILLONS","$4,176,632.47","16"
"2005","8940","SPECIAL DIETARY FOOD & SPECIAL PREP","$129,985,012.79","7,211"
"2005","8945","FOOD, OILS AND FATS","$266,374,730.45","3,854"
"2005","8950","CONDIMENTS AND RELATED PRODUCTS","$4,190,339.95","402"
"2005","8955","COFFEE, TEA, AND COCOA","$3,042,607.51","104"
"2005","8960","BEVERAGES, NONALCOHOLIC","$183,042,208.42","1,680"
"2005","8965","BEVERAGES, ALCOHOLIC","$315,635.58","57"
"2005","8970","COMPOSITE FOOD PACKAGES","$481,101,248.84","1,089"
"2005","8975","TOBACCO PRODUCTS","$409,449.00","15"
"2005","8999","FOOD ITEMS FOR RESALE","$4,515,521,992.30","1,787,461"
"2005","9110","FUELS, SOLID","$55,446,631.43","366"
"2005","9130","LIQUID PROPELLANTS -PETROLEUM BASE","$7,717,988,846.75","2,458"
"2005","9135","LIQUID PROPELLANTS - CHEMICAL BASE","$51,369,265.13","715"
"2005","9140","FUEL OILS","$1,789,739,211.14","4,022"
"2005","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC","$45,217,191.92","803"
"2005","9160","MISCELLANEOUS WAXES, OILS, AND FATS","$1,373,298.92","53"
"2005","9310","PAPER AND PAPERBOARD","$106,245,117.50","912"
"2005","9320","RUBBER FABRICATED MATERIALS","$5,946,699.05","503"
"2005","9330","PLASTICS FABRICATED MATERIALS","$85,807,379.73","1,503"
"2005","9340","GLASS FABRICATED MATERIALS","$47,168,442.26","318"
"2005","9350","REFRACTORIES & FIRE SURFACING MAT","$247,523.00","34"
"2005","9390","MISC FABRICATED NONMETAL MATERIALS","$19,560,167.39","1,121"
"2005","9410","CRUDE GRADES OF PLANT MATERIALS","$64,312.40","12"
"2005","9420","FIBERS VEGETABLE ANIMAL & SYNTHETIC","$12,878.50","2"
"2005","9430","MISC CRUDE ANIMAL PRODS - INEDIBLE","$26,444.00","8"
"2005","9440","MISC CRUDE AGRI & FORESTRY PROD","$363,499,381.08","283"
"2005","9450","NONMETALLIC SCRAP, EXCEPT TEXTILE","$10,444.00","5"
"2005","9505","WIRE, NONELECTRICAL","$2,630,691.39","146"
"2005","9510","BARS AND RODS","$18,742,102.44","1,745"
"2005","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","$167,039,375.71","2,845"
"2005","9520","STRUCTURAL SHAPES","$9,886,148.87","507"
"2005","9525","WIRE NONELECT NONFERROUS BASE METAL","$473,394.20","58"
"2005","9530","BARS & RODS NONFERROUS BASE METAL","$5,627,260.88","552"
"2005","9535","PLATE SHEET STRIP-NONFERROUS METAL","$46,269,382.72","1,545"
"2005","9540","STRUCTURAL SHAPES NONFERROUS METAL","$16,081,349.78","612"
"2005","9545","PLATE,SHEET,STRIP & WIRE-PREC METAL","$12,923,861.10","112"
"2005","9610","ORES","$1,111,898.90","46"
"2005","9620","MINERALS, NATURAL AND SYNTHETIC","$1,647,914.84","162"
"2005","9630","ADDITIVE METAL MATERIALS","$4,782,194.22","36"
"2005","9640","IRON & STEEL PRIMARY & SEMIFINISHED","$22,525,043.59","286"
"2005","9650","NONFERROUS BASE METAL REFINERY","$300,473,252.30","178"
"2005","9660","PRECIOUS METALS PRIMARY FORMS","$272,328,350.28","189"
