TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau
0,488,CONGRESS,X,EXPND,NULL,0,0,GF,NULL,NULL,0,0,"CONGRESSIONAL USE OF FOREIGN CURRENCY, HOUSE OF REPRESENTATIVES","Congressional Use of Foreign Currency, House of Representatives",NULL,NULL,NULL,001,10,801,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,909418.9200,883551.8800,0,0,1,0,0
0,499,CONGRESS,,EXPND,NULL,4,0,GF,NULL,NULL,2009,2014,"STATEMENT OF APPROPRIATIONS, HOUSE OF REPRESENTATIVES",NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,5347.4300,5347.4300,0,0,1,NULL,0
0,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,330,00,804,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,002,20,752,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sandhill crane wildlife refuge,NULL,NULL,6925,021,15,303,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,14702.5300,14702.5300,0,NULL,0,NULL,0
0,553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Darien Gap Highway,NULL,NULL,6925,021,15,151,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cost-Accounting Standards Board: Salaries and expenses,NULL,NULL,NULL,001,45,801,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,100,75,802,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,426,00,808,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,UNKNOWN REVOLVING FUND HISTORICAL ACCOUNT,NULL,NULL,9700,007,40,051,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,406,00,376,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Education of pages,NULL,NULL,NULL,001,12,801,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Official mail costs,NULL,NULL,NULL,001,12,801,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,963424.7300,963424.7300,0,NULL,0,NULL,0
0,1060,CONGRESS,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,FORFEITURES OF UNCLAIMED MONEY AND PROPERTY,NULL,NULL,1540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,5500.0000,5500.0000,0,1,1,NULL,0
0,1087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Military assistance, South Vietnamese forces",NULL,NULL,7200,184,05,152,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-21 13:10:47.8700000,CSIS\GSanders,NULL,NULL,1,NULL,0,1,0
0,1099,CONGRESS,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,"FINES, PENALTIES, AND FORFEITURES, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
0,1144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Special assistance to refugees from Cambodia and Vietnam,NULL,NULL,1900,014,25,609,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eighth Pan American games,NULL,NULL,1900,014,25,154,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1299,CONGRESS,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,"GIFTS TO THE UNITED STATES, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
0,1333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Metropolitan Washington Airports,NULL,NULL,6920,021,12,402,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9700,NULL,00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Interest on loans to States, municipalities & otr. public bodies",NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Interest on Rural Electrification Administration loans,NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,100,26,802,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,International Monetary Fund,NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Interest on loans, AID",NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,National Commission to Prevent Infant Mortality,NULL,NULL,4852,411,00,808,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,54910.0000,54910.0000,0,NULL,0,NULL,0
0,1600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,National Commission on Social Security,NULL,NULL,NULL,404,00,601,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Receipts roll-up, historical file only",NULL,NULL,2033,015,00,155,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,National Alcohol Fuels Commission,NULL,NULL,NULL,392,00,271,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,465597.0100,465597.0100,0,NULL,0,NULL,0
0,1906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,National Sheep Industry Improvement Center,NULL,1200,NULL,005,65,452,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,408,00,506,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,842.0000,842.0000,0,NULL,0,NULL,0
0,2091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,29750.0000,29750.0000,0,NULL,0,NULL,0
0,2111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Payments to State & local government fiscal assist. trust fund,NULL,NULL,NULL,015,07,806,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,445,00,808,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,President's Commission on Pension Policy,NULL,NULL,NULL,443,00,601,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Charges for services to trust funds,NULL,NULL,NULL,001,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,409,00,808,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Select Commission on Immigration and Refugee Policy,NULL,NULL,NULL,450,00,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Proceeds from surplus vessels,NULL,NULL,NULL,021,00,403,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9700,007,00,051,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Motor Carrier Ratemaking Study Commission,NULL,NULL,NULL,390,00,401,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Construction of power systems,NULL,NULL,NULL,200,40,808,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Repayment of advances by UI Trust Fund,NULL,2000,1630,012,00,603,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Receipts roll-up, historical file only",NULL,NULL,2033,015,00,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Repayment of loans or advances to unemployment trust fund,NULL,2000,1630,012,00,603,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Repayment of advances to UI trust fund,NULL,2000,1630,012,00,601,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Repayment of advances to Workmen's Compensation account,NULL,2000,1630,012,00,601,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,2958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Receipts roll-up, historical file only",NULL,NULL,2033,015,00,151,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,3040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Recoveries roll-up, historical file only",NULL,NULL,7200,184,05,152,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,3100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,00,NULL,NULL,00,NULL,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,0.0000,0.0000,0,NULL,0,NULL,0
0,3102,CONGRESS,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,"RECOVERIES FROM FEDERAL AGENCIES RESULTING FROM REDUCTIONS IN THE CIVILIAN SALARIES OF MILITARY RETIREES, FEDERAL FUNDS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
0,3210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"General fund proprietary receipts, DOD Mil, not otherwise class.",NULL,NULL,9700,007,00,051,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,3220,CONGRESS,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,"GENERAL FUND PROPRIETARY RECEIPTS, NOT OTHERWISE CLASSIFIED, ALL OTHER",All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,NULL,NULL,NULL,001,11,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
0,3500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salaries and expenses,NULL,NULL,NULL,315,00,506,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,3600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Payment to the National Institute of Building Sciences,NULL,3600,3600,419,00,376,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,282293.6900,282293.6900,0,NULL,0,0,0
0,3800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,President's Comm. for the Study of Ethical Problems in,NULL,NULL,NULL,441,00,551,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,3875,CONGRESS,F,CXPND,NULL,NULL,0,CF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
0,3880,CONGRESS,F,CXPND,NULL,NULL,0,CF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
0,3885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Undistributed Intragovernmental Payments and Receivables from Cancelled Accounts,NULL,NULL,NULL,001,10,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,3990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Office of the Inspector General,NULL,7200,7200,184,15,151,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,4003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,House of Representatives restaurant fund (revolving fund),NULL,NULL,NULL,001,10,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-200000.0000,-200000.0000,0,NULL,0,0,0
0,4004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Recording studio (revolving fund),NULL,NULL,NULL,001,10,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,4006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Beauty shop (revolving fund),NULL,NULL,NULL,001,10,801,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,4007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,House barber shops (revolving fund),NULL,NULL,NULL,001,10,801,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,4008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Office of the attending physician (revolving fund),NULL,NULL,NULL,001,10,801,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,4011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Page residence hall and meal plan,NULL,NULL,NULL,001,10,801,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
0,4022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Senate restaurant fund,NULL,0000,NULL,001,NULL,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,NULL,0
0,4047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Senate barber and beauty shops (revolving fund),NULL,NULL,1900,001,05,801,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
