vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
ABW	ARUBA	1	ABW	ARUBA [NETHERLANDS]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	1	BHS	BAHAMAS,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BMU	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CAF	CENTRAL AFRICAN REPUBLIC	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	CIV	COTE DIVOIRE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	COD	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	COG	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CPV	CABO VERDE	1	CPV	CAPE VERDE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CYM	CAYMAN ISLANDS	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CZE	CZECHIA	1	CZE	CZECH REPUBLIC	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	GIBRALTAR	1	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	GAMBIA, THE	1	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNQ	EQUATORIAL GUINEA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	GREENLAND	1	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	KOREA, SOUTH	1	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MKD	NORTH MACEDONIA	1	MKD	MACEDONIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	BURMA	1	MMR	BURMA (MYANMAR)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	SOUTH SUDAN	1	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	SURINAME	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SWZ	ESWATINI	1	SWZ	SWAZILAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	VIRGIN ISLANDS, BRITISH	1	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
fundingrequestingagencyid	fundingrequestingofficeid	MaxOfNewFKfunding_office_name	unmatched_name_count	PKOfficeName	any_name_match	PrimaryKeyTable
12H2	126703	USDA ARS PA ICSR	1	USDA ARS PA	0	Office.OfficeID
12H2	12719U	USDA ARS SEA DBSFRC	1	USDA ARS SPA	0	Office.OfficeID
12H2	1271JR	USDA ARS SEA PPPSR	1	USDA  ARS  PPPSR	0	Office.OfficeID
12H2	127399	USDA ARS PA HER	1	USDA  AGRICULTURAL RESEARCH SERVICE	0	Office.OfficeID
12H2	12744L	USDA ARS PA CSRL	1	USDA ARS	0	Office.OfficeID
12H2	127A12	USDA ARS SEA DBNRRC	1	USDA  AGRICULTURAL RESEARCH SERVICE	0	Office.OfficeID
12H2	127B20	USDA ARS SEA SRRC	1	USDA ARS SEA	0	Office.OfficeID
12H2	127B31	USDA ARS SEA SRRC	1	USDA  ARS  MSA	0	Office.OfficeID
12H2	127C04	USDA ARS PA GRL	1	USDA ARS PA	0	Office.OfficeID
12H2	127C22	USDA ARS PA RPR	1	USDA ARS PA	0	Office.OfficeID
12H2	127D15	USDA ARS PA CPRL	1	USDA  AGRICULTURAL RESEARCH SVC	0	Office.OfficeID
12H2	127M0E	USDA  AGRICULTURAL RESEARCH SERVICE	1	NULL	0	Office.OfficeID
12H2	127M0Z	USDA ARS PA CNRC	1	USDA  AGRICULTURAL RESEACH SERVICE	0	Office.OfficeID
12H2	1281J2	USDA ARS PWA ALARC WRBRC	1	NULL	0	Office.OfficeID
12H2	1281J8	USDA ARS PWA ALARC	1	USDA  ARS	0	Office.OfficeID
12H2	1281K1	USDA ARS PWA SWWRC	1	USDA ARS PWA	0	Office.OfficeID
12H2	1282HW	USDA ARS PA CARR WMSR	1	USDA ARS PA AO	0	Office.OfficeID
12H2	1282KV	USDA ARS PA CARR SMSR	1	USDA ARS	0	Office.OfficeID
12H2	1282VA	USDA ARS PA CARR PGPR	1	USDA ARS PA RRU	0	Office.OfficeID
12H2	128307	USDA ARS PA CGR	1	USDA ARS PA SCIENCE AND EDUCA ADMIN	0	Office.OfficeID
12H2	1283L0	USDA ARS PA RMR	1	USDA  ARS  ADMIN OFFICE	0	Office.OfficeID
12H2	128400	USDA ARS PWA PPR	1	USDA ARS PA PPRL	0	Office.OfficeID
12H2	128417	USDA ARS PWA LOGAN LSS	1	USDA ARS PA FRRL	0	Office.OfficeID
12H2	128KAP	USDA ARS PA CARR	1	USDA ARS PA	0	Office.OfficeID
12H2	129135	USDA ARS PWA SJVASC	1	USDA ARS PWA AO	0	Office.OfficeID
12H2	129160	USDA ARS PWA CIPR	1	USDA  AGRICULTURAL RESEARCH SERVICE	0	Office.OfficeID
12H2	1291H2	USDA ARS PWA WRRC	1	USDA AGRICULTURAL RESEARCH SERVICE	0	Office.OfficeID
12H2	129215	USDA ARS PWA DKI USPBARC TPGRDR	1	NULL	0	Office.OfficeID
12H2	129255	USDA ARS PWA DKI USPBARC	1	USDA  ARS  PWA	0	Office.OfficeID
12H2	129356	USDA ARS PWA USSL WRRR	1	NULL	0	Office.OfficeID
12H2	129JC2	USDA ARS PWA NCGR TFNCG	1	USDA ARS PWA	0	Office.OfficeID
12K2	121NTF	USDA AMS	1	NULL	0	Office.OfficeID
12K2	1231HN	USDA  AMS  MSD	1	NULL	0	Office.OfficeID
12K2	1231JS	AMS TMD	1	USDA AMS TMD MTA	0	Office.OfficeID
12K2	12345A	USDA AMS ST ADMIN OFFICE	1	USDA AMS S&T ADMIN OFFICE	0	Office.OfficeID
12K2	12430D	S&T LATD NATIONAL SCIENCE LABORATORIES SATELLITE	1	USDA AMS SCIENCE TECHNOL DIV	0	Office.OfficeID
12K2	1245WZ	S&T LATD NATIONAL SCIENCE LABORATORIES	1	USDA  AMS S&T FLS	0	Office.OfficeID
12K2	12476H	USDA AMS COTTON DIVISION	1	NULL	0	Office.OfficeID
12K2	1282NJ	USDA  AMS  POULTRY DIVISION	1	NULL	0	Office.OfficeID
12K2	12AM14	AMS FGIS FMD MAUMEE OH	1	NULL	0	Office.OfficeID
12K2	12AM18	AMS SCP SCID COMMERCE CA	1	NULL	0	Office.OfficeID
12K2	12FG63	FEDERAL GRAIN INSPECTION SERVICES BELTSVILLE MD	1	NULL	0	Office.OfficeID
12K2	12ST63	SCIENCE AND TECHNOLOGY PROGRAM BELTSVILLE MD	1	NULL	0	Office.OfficeID
12K3	1202MH	PPQ FO BOISE ID	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	1202NZ	PPQ PCN IDAHO FALLS ID	1	PPQ PCN	0	Office.OfficeID
12K3	1202YG	WS BOSIE, ID	1	USDA APHIS WILDLIFE SVC	0	Office.OfficeID
12K3	1202YH	WS POCATELLO ID	1	USDA  APHIS  ANIMAL DAMAGE CONTROL	0	Office.OfficeID
12K3	120428	PPQ PORTLAND OR	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1205AS	VS FO D3 TUMWATER WA	1	USDA  APHIS VS	0	Office.OfficeID
12K3	120AFR	PPQ EL SEGUNDO CA	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	120E12	VS FO NBP OROVILLE WA	1	USDA APHIS VS	0	Office.OfficeID
12K3	120E25	WS OLYMPIA WA	1	USDA  APHIS  ANIMAL DAMAGE CONTROL	0	Office.OfficeID
12K3	120M06	WS PORTLAND OR	1	USDA APHIS WILDLIFE SVC	0	Office.OfficeID
12K3	1211R2	PPQ WALLINGFORD CT	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	121300	PPQ HERMON ME	1	USDA-APHIS-PPQ-ME-SPHD	0	Office.OfficeID
12K3	121304	PPQ OTIS AFB MASSACHUSETTS MA	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	121310	EMSSD BOSTON, MA	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1214A9	WS CONCORD, NH	1	USDA APHIS	0	Office.OfficeID
12K3	121574	WS CONCORD, NH	1	USDA APHIS WS	0	Office.OfficeID
12K3	121LAV	WS AMHERST MA	1	USDA  APHIS  ANIMAL DAMAGE CONTROL	0	Office.OfficeID
12K3	121M70	PPQ WEST BOYLSTON MA	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	122274	PPQ MULLICA HILL NJ	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	122275	PPQ LINDEN NJ	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	122318	PPQ WEST HAMPTON BEACH NY	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	122364	PPQ AVOCA NY	1	USDA  APHIS  PPQP	0	Office.OfficeID
12K3	1223LY	VS FO D1 ALBANY NY	1	USDA APHIS VS	0	Office.OfficeID
12K3	1223MH	PPQ AMITYVILLE NY	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	1223RT	VS FO NYIAC  ROCK TAVERN NY	1	USDA APHIS VS	0	Office.OfficeID
12K3	122405	VS FO D1 HARRISBURG PA	1	USDA  APHIS  VS	0	Office.OfficeID
12K3	122412	PPQ PHILADELPHIA PA	1	USDA APHIS PPQ-P44	0	Office.OfficeID
12K3	123183	WS MOSELEY VA	1	VIRGINIA STATE OFFICE AAC (123183)	0	Office.OfficeID
12K3	12319Q	LPA WASHINGTON DC	1	USDA  APHIS  LPA	0	Office.OfficeID
12K3	1231RC	EEOCS WASHINGTON DC	1	USDA APHIS EEOCS	0	Office.OfficeID
12K3	123267	MRP WARRANTED CARDHOLDERS	1	USDA MRP WARRANTED CARDHOLDERS	0	Office.OfficeID
12K3	1232J8	PPQ PDMA RIVERDALE MD	1	USDA APHIS PPQ PDMA	0	Office.OfficeID
12K3	1232KV	IS  ADMINSTRATIVE SERVICES RIVERDALE MD	1	USDA  APHIS  IS  AS	0	Office.OfficeID
12K3	1232KW	MRPBS AAMD CONTRACTING	1	MRPBS CONTRACTING	0	Office.OfficeID
12K3	1232ME	PPQ PHP DO RIVERDALE MD	1	USDA APHIS PPQ PHP DO	0	Office.OfficeID
12K3	1232NK	MRPBS HRD RIVERDALE MD	1	USDA APHIS HRO HCS	0	Office.OfficeID
12K3	1232R2	PPQ BELTSVILLE MD	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1232RZ	PPQ  BALTIMORE MD	1	USDA APHIS PPQ SPHD	0	Office.OfficeID
12K3	1233HA	PPQ RICHMOND VA	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1233SM	USDA AMS CT	1	USDA AMS C&T	0	Office.OfficeID
12K3	12342R	MRPBS AAMD FACILITIES RIVERDALE MD	1	MRPBS RIVERDALE MD	0	Office.OfficeID
12K3	12349K	AC RIVERDALE MD	1	NULL	0	Office.OfficeID
12K3	123JJ3	OA WASHINGTON DC	1	USDA  APHIS   OA	0	Office.OfficeID
12K3	123K31	WS  ANNAPOLIS MD	1	USDA APHIS WILDLIFE SERVICES	0	Office.OfficeID
12K3	123K51	WS OSS RIVERDALE MD	1	USDA  APHIS  ADC	0	Office.OfficeID
12K3	123LAR	LPA RIVERDALE MD	1	USDA  APHIS  LPA  PA	0	Office.OfficeID
12K3	123M04	WS ELKINS WV	1	USDA  APHIS  ADC	0	Office.OfficeID
12K3	124245	WS NWRC GAINESVILLE FL	1	USDA  APHIS  WILDLIFE SERVICES	0	Office.OfficeID
12K3	124246	PPQ TAMPA FL	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	124247	WS GAINESVILLE FL	1	USDA  APHIS WS	0	Office.OfficeID
12K3	124253	PPQ DAVIE FL	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	12426J	PPQ RIVIERA BEACH FL	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1242AB	PPQ PIS MIAMI FL	1	USDA APHIS PPQ IT	0	Office.OfficeID
12K3	1242AM	PPQ FORT PIERCE FL	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	1242AN	PPQ FT MEYERS FL	1	USDA APHIS PPQ FL	0	Office.OfficeID
12K3	1242AS	PPQ MIAMI FL	1	USDA APHIS PPQ, SCIENCE/TECHNOLOGY	0	Office.OfficeID
12K3	1242AU	PPQ COCOA,  FL	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	1242AV	PPQ PALMETTO FL	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	1242AW	PPQ CHRP HAINES CITY FL	1	USDA APHIS PPQ CHRP	0	Office.OfficeID
12K3	1242AY	VS FO MIAC MIAMI FLORIDA	1	USDA APHIS VS	0	Office.OfficeID
12K3	1242BC	PPQ SARASOTA FL	1	USDA APHIS PPQ SIRF	0	Office.OfficeID
12K3	1242EY	PPQ GAINESVILLE FL	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	1242J9	PPQ MEDFLY AVON PARK FL	1	USDA APHIS PPQ MEDFLY PROGRAM	0	Office.OfficeID
12K3	1242JX	PPQ NCTC ORLANDO FL	1	USDA APHIS PPQ NCTC	0	Office.OfficeID
12K3	1243LJ	WS ATHENS, GA	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	124422	PPQ NDDTC NEWNAN GA	1	USDA APHIS PPQ NDDTC	0	Office.OfficeID
12K3	124427	VS SP NPIP	1	USDA APHIS VS NPIP	0	Office.OfficeID
12K3	124469	VS FO D4 FLOWOOD MS	1	USDA  APHIS  VS	0	Office.OfficeID
12K3	1245KB	PPQ CPHST RALEIGH NC	1	USDA APHIS PPQ CPHST	0	Office.OfficeID
12K3	1245KG	PPQ RALEIGH NC	1	USDA APHIS	0	Office.OfficeID
12K3	1245KH	WS RALEIGH NC	1	USDA APHIS WS	0	Office.OfficeID
12K3	1245KL	VS  FO RALEIGH NC	1	USDA APHIS VS	0	Office.OfficeID
12K3	1245MB	MPRBS RALEIGH NC	1	USDA APHIS MPRBS ITD TRM	0	Office.OfficeID
12K3	1245VM	WS RALEIGH NC	1	USDA APHIS WS	0	Office.OfficeID
12K3	1245YA	AC RALEIGH NC	1	USDA APHIS AC	0	Office.OfficeID
12K3	124607	PPQ NORTH CHARLESON SC	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	124654	WS COLUMBIA, SC	1	USDA APHIS WILDLIFE SVC	0	Office.OfficeID
12K3	1246RF	VS FO D1 COLUMBIA, SC	1	USDA APHIS VS	0	Office.OfficeID
12K3	124715	VS NASHVILLE TN	1	USDA  APHIS  VS V45	0	Office.OfficeID
12K3	124717	PPQ MURFREESBORO TN	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1247AN	WS MADISON TN	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	124818	VS FO D1 FRANKFORT KY	1	USDA  APHIS  VETERINARY SVC	0	Office.OfficeID
12K3	124E57	PPQ WILMINGTON NC	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	124J26	WS AUBURN AL	1	USDA  APHIS  ADC	0	Office.OfficeID
12K3	124K01	PPQ WINTER HAVEN FL	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	124K05	VS FO D1 GAINESVILLE FL	1	USDA APHIS VS	0	Office.OfficeID
12K3	124M20	WS MISSISSIPPI STATE MS	1	USDA  APHIS  ANIMAL DAMAGE CONTROL	0	Office.OfficeID
12K3	124M25	WS NWRC MISSISSIPPI STATE MS	1	USDA  APHIS  ADC RESEARCH	0	Office.OfficeID
12K3	1251AT	WS SPRINFIELD IL	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	1251ML	VS FO D2 SPRINGFIELD IL	1	UDSA APHIS VS	0	Office.OfficeID
12K3	1251MN	PPQ DES PLAINES IL	1	NULL	0	Office.OfficeID
12K3	125203	VS FO D2 INDIANAPOLIS IN	1	USDA  APHIS  VS	0	Office.OfficeID
12K3	1254CN	VS FO D2 E LANSING MI	1	USDA APHIS VS	0	Office.OfficeID
12K3	1254T9	PPQ EAB	1	USDA APHIS PPQ EAB	0	Office.OfficeID
12K3	1255G9	VS  FO D2 PICKERINGTON OH	1	NULL	0	Office.OfficeID
12K3	1255NA	WS GROVEPORT OH	1	USDA  APHIS, WILDLIFE SERVICES	0	Office.OfficeID
12K3	1255UA	WS POLAND OH	1	USDA APHIS WS	0	Office.OfficeID
12K3	1255UC	PPQ BETHEL,  OH	1	NULL	0	Office.OfficeID
12K3	12569U	PPQ MADISON WI	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1256H4	VS FO D2 MADISON WI	1	UDSA APHIS VS	0	Office.OfficeID
12K3	1256H9	WS RHINELANDER WI	1	USDA APHIS WS	0	Office.OfficeID
12K3	1257GE	WS GRAND RAPIDS MN	1	USDA APHIS WS	0	Office.OfficeID
12K3	126197	VS DB AMES IA	1	VS NVSL	0	Office.OfficeID
12K3	1261JK	VS FO D2 DES MOINES IA	1	NULL	0	Office.OfficeID
12K3	126254	WS MANATTAN KS	1	USDA APHIS WILDLIFE SERVICES	0	Office.OfficeID
12K3	126255	PPQ MANHATTAN KS	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	12629B	VS FO D4 TOPEKA KS	1	USDA  APHIS  VS	0	Office.OfficeID
12K3	1262DQ	EMSSD AMES IA 32127	1	USDA APHIS EMMSD	0	Office.OfficeID
12K3	126504	VS FO D4 LINCOLN NE	1	USDA  APHIS  VS	0	Office.OfficeID
12K3	126603	VS FO BISMARCK, ND	1	USDA APHIS VS	0	Office.OfficeID
12K3	126869	VS FO WAREHOUSE KANSAS CITY MO	1	USDA APHIS VS SPRS LC	0	Office.OfficeID
12K3	126870	PPQ SAINT LOUIS MO	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	126M96	WS COLUMBIA, MO	1	USDA  APHIS WS	0	Office.OfficeID
12K3	1271JA	WS SHERWOOD AR	1	NULL	0	Office.OfficeID
12K3	127411	PPQ LAREDO TX	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	12744N	PPQ  AUSTIN TX	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1274DF	PPQ EDINBURG TX	1	USDA  APHIS	0	Office.OfficeID
12K3	1274DT	WS SAN ANTONIO TX	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	1274FD	VS FO SBP LAREDO TX	1	USDA  APHIS  VS  TICK ERADICATION	0	Office.OfficeID
12K3	1274N9	PPQ MCALLEN TX	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	127547	WS ALBUQUERQUE NM	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	127A08	VS FO 4  LITTLE ROCK AR	1	USDA APHIS VS	0	Office.OfficeID
12K3	127AC5	PPQ SITC HOUSTON TX	1	USDA APHIS PPQ SITC	0	Office.OfficeID
12K3	127D03	VS FO D4 AUSTIN TX	1	USDA  APHIS  VETERINARY SVC	0	Office.OfficeID
12K3	127D09	IS BROWNSVILLE	1	USDA APHIS	0	Office.OfficeID
12K3	127D46	PPQ HARLINGEN TX	1	USDA APHIS PPQ-7D46	0	Office.OfficeID
12K3	127DF6	VS FO CFTEP TICK OFFICE LAREDO TX	1	USDA APHIS VS TICK OFFICE	0	Office.OfficeID
12K3	127EAP	VS  FO ALBUQUERQUE NM	1	USDA APHIS VS 8300	0	Office.OfficeID
12K3	127MM3	PPQ EDINBURG TX	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	128110	PPQ PHD PHOENIX AZ	1	USDA APHIS PPQ PHD	0	Office.OfficeID
12K3	1281K9	PPQ PBWRF WAREHOUSE PHOENIX AZ	1	USDA  AHPIS  PPQ  PBWRF WAREHOUSE	0	Office.OfficeID
12K3	128299	VS FO LAKEWOOD CO	1	NULL	0	Office.OfficeID
12K3	1282NR	WS  WRO FT COLLINS CO	1	USDA  APHIS  WS  WRO	0	Office.OfficeID
12K3	1282NT	WS LAKEWOOD CO	1	USDA  APHIS WS	0	Office.OfficeID
12K3	1282VU	WS NWRC FORT COLLINS CO	1	USDA	0	Office.OfficeID
12K3	1282YM	VS RPS FORT COLLINS CO	1	USDA APHIS WRO VS	0	Office.OfficeID
12K3	1282YR	AC FORT COLLINS CO	1	USDA APHIS AC	0	Office.OfficeID
12K3	1284JL	WS CEDAR CITY, UT	1	USDA APHIS WS	0	Office.OfficeID
12K3	1284PZ	VS FO D3 SALT LAKE CITY UT	1	NULL	0	Office.OfficeID
12K3	128502	PPQ CHEYENNE, WY	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	128641	WS BILLINGS, MT	1	USDA APHIS WS	0	Office.OfficeID
12K3	12877A	WS BISMARCK, ND	1	USDA APHIS WS	0	Office.OfficeID
12K3	128KAJ	MRPBS ITD LAKEWOOD CO	1	USDA APHIS MRPBS  WMO	0	Office.OfficeID
12K3	128KAT	MRPBS FORT COLLINS CO	1	NULL	0	Office.OfficeID
12K3	128KFJ	WS FERAL SWINE FORT COLLINS CO	1	USDA APHIS WS NWRC	0	Office.OfficeID
12K3	128KFL	WS LAKEWOOD CO	1	USDA APHIS WS	0	Office.OfficeID
12K3	129157	VS FO D3 SACRAMENTO CA	1	USDA  APHIS VETERINARY SERVICES	0	Office.OfficeID
12K3	1291AE	PPQ UPLAND CA	1	NULL	0	Office.OfficeID
12K3	129254	PPQ HILO HI	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	129288	PPQ LIHUE HI	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	129298	WS BARRIGADA GU	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	1292KK	PPQ CPHST WAIMANALO HI	1	USDA  APHIS  PPQ CPHST	0	Office.OfficeID
12K3	1292KM	PPQ  HONOLULU HI	1	USDA APHIS PPQ SITC	0	Office.OfficeID
12K3	1292KN	WS NWRC HILO HI	1	USDA APHIS WS	0	Office.OfficeID
12K3	1292SD	PPQ HONOLULU HI	1	USDA APHIS PPQ@US POST OFFICE	0	Office.OfficeID
12K3	129311	PPQ RENO NV	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	1293AG	WS RENO NV	1	USDA  APHIS  WS	0	Office.OfficeID
12K3	1294LH	WS WEST VALLEY CITY UT	1	USDA APHIS WS	0	Office.OfficeID
12K3	1294UQ	WS PHOENIX AZ	1	USDA APHIS WS	0	Office.OfficeID
12K3	1296G2	PPQ MEDFLY LOS ALAMITOS CA	1	NULL	0	Office.OfficeID
12K3	129AD4	PPQ CPHST SALINAS CA	1	USDA APHIS PPQ CPHST	0	Office.OfficeID
12K3	129AHA	VS FO EL SEGUNDO CA	1	USDA APHIS VS	0	Office.OfficeID
12K3	129J39	WS SACRAMENTO CA	1	USDA APHIS WS	0	Office.OfficeID
12K3	12A025	WS  CALDWELL ID	1	NULL	0	Office.OfficeID
12K3	12A052	PPQ ALBUQUERQUE NM	1	PPQ ALBUQUERQUE NM ANM02727	0	Office.OfficeID
12K3	12A069	WS OKLAHOMA CITY OK	1	NULL	0	Office.OfficeID
12K3	12A166	WS MONROE LA	1	NULL	0	Office.OfficeID
12K3	12A223	VS FO D4  1 OKLAHOMA CITY OK	1	NULL	0	Office.OfficeID
12K3	12A236	PPQ ALB HOLLYWOOD SC	1	NULL	0	Office.OfficeID
12K3	12CR63	OCRDI BELTSVILLE MD	1	NULL	0	Office.OfficeID
12K3	12F315	PPQ SAN JUAN PR	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	12F395	PPQ  MERCEDITA PR	1	USDA  APHIS  PPQ	0	Office.OfficeID
12K3	12F404	PPQ CAROLINA PUERTO RICO	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	12F451	PPQ ISLA VERDE PR	1	USDA APHIS PPQ ISLA VERDE	0	Office.OfficeID
12K3	12F461	PPQ - AGUADA PR	1	USDA APHIS PPQ	0	Office.OfficeID
12K3	12MR63	MRPBS BELTSVILLE MD	1	NULL	0	Office.OfficeID
12K4	126487	USDA GIPSA	1	NULL	0	Office.OfficeID
1330	130113	DEPT OF COMMERCE   NOAA	1	NULL	0	Office.OfficeID
1330	1333BH	OFFICE OF THE UNDERSECRETARY	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BK	OFFICE OF COMMUNICATIONS	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BL	OFFICE OF EDUCATION	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BN	OFFICE OF GENERAL COUNSEL	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BS	ACQUISITION AND GRANTS OFFICE	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BT	OFFICE OF THE CHIEF ADMIN. OFFICER	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BU	OFFICE OF THE CHIEF FINANCIAL OFFICER	2	DEPT OF COMMERCE NOAA	0	Office.OfficeID
1330	1333BV	OFC OF THE CHIEF INFORMATION OFCR	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BW	OFFICE OF HUMAN CAPITAL SERVICES	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BX	NAT'L ENVIR.SATELLITE, DATA&INFO	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BY	NATIONAL MARINE FISHERIES SERVICE	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333BZ	NATIONAL OCEAN SERVICE	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333CA	NATIONAL WEATHER SERVICE	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333CB	OFFICE OF MARINE&AVIATION OPER.	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1330	1333CD	OFC OF OCEANIC&ATMOSPH. RESEARCH	1	DEPT OF COMMERCE NOAA	1	Office.OfficeID
1406	140D05	APPRAISAL AND VALUATION SVS OFFICE	1	VALUATION SERVICES (00005)	0	Office.OfficeID
1406	140D11	LAW ENFORCEMENT  SAFETY (00011)	1	LAW ENFORCEMENT&SAFETY (00011)	0	Office.OfficeID
1406	140D13	COLL ACTION  DISP RES (00013)	1	COLL ACTION&DISP RES (00013)	0	Office.OfficeID
1406	140D17	STRAT EMPLOYEE  ORG DEVEL (00017)	1	STRAT EMPLOYEE&ORG DEVEL (00017)	0	Office.OfficeID
1406	140D30	FACILITIES  ADMIN SERVICES (00030)	1	FACILITIES&ADMIN SERVICES (00030)	0	Office.OfficeID
1422	140228	COUER D ALENE DISTRICT OFFICE	1	COUER D ALENE DIST OFFICE	0	Office.OfficeID
1422	140L01	WASHINGTON DC OFFICE	1	BUREAU OF LAND MANAGEMENT	0	Office.OfficeID
