AgencyID	OfficeID	OfficeName	MinOfSignedDate	MaxOfSignedDate
12C2	1681	GREEN MOUNTAIN & FINGER LAKES NAT'L FOREST	00:00.0	00:00.0
12C2	1681	GREEN MOUNTAIN NATIONAL FOREST	00:00.0	00:00.0
12C2	3604	NORTHEASTERN FOREST EXPERIMENT STATION	00:00.0	00:00.0
12C2	3604	NORTHERN RESEARCH STATION	00:00.0	00:00.0
12C2	435H	CHATTAHOOCHEE & OCONEE NATIONAL FOREST	00:00.0	00:00.0
12C2	435H	CHATTAHOOCHEE&OCONEE NATIONAL FOREST	00:00.0	00:00.0
12C2	8399	GILA NATIONAL FOREST	00:00.0	00:00.0
12C2	8399	SUPERVISOR'S OFFICE	00:00.0	00:00.0
12C2	84A0	UNITA-WASATCH-CACHE  NATIONAL FORESTS	00:00.0	00:00.0
12C2	84A0	UNITA-WASATCH-CACHE NATIONAL FORESTS	00:00.0	00:00.0
12C2	87BJ	DAKOTA PRAIRIE GRASSLANDS EASTSIDE ACQ TEAM	00:00.0	00:00.0
12C2	87BJ	DAKOTA PRAIRIE GRASSLANDS	00:00.0	00:00.0
12C2	91Z9	MEDOCINO NATIONAL FOREST	00:00.0	00:00.0
12C2	91Z9	MENDOCINO NATIONAL FOREST	00:00.0	00:00.0
12C3	12013E	USDA NRCS	00:00.0	00:00.0
12C3	12013E	NRCS-AK-DILLINGHAM FO	00:00.0	00:00.0
12C3	120150	USDA NRCS	00:00.0	00:00.0
12C3	120150	NRCS-AK STATE OFFICE	00:00.0	00:00.0
12C3	120211	USDA NRCS	00:00.0	00:00.0
12C3	120211	NRCS-ID STATE OFFICE	00:00.0	00:00.0
12C3	120325	USDA NRCS MONTANA SO	00:00.0	00:00.0
12C3	120325	NRCS-MT STATE OFFICE	00:00.0	00:00.0
12C3	120436	USDA NRCS	00:00.0	00:00.0
12C3	120436	NRCS-OR STATE OFFICE	00:00.0	00:00.0
12C3	120546	USDA NRCS	00:00.0	00:00.0
12C3	120546	NRCS-WA STATE OFFICE	00:00.0	00:00.0
12C3	121106	USDA NRCS	00:00.0	00:00.0
12C3	121106	NRCS-CT STATE OFFICE	00:00.0	00:00.0
12C3	121218	USDA NRCS	00:00.0	00:00.0
12C3	121218	NRCS-ME STATE OFFICE	00:00.0	00:00.0
12C3	1212C3	USDA NRCS	00:00.0	00:00.0
12C3	1212C3	NRCS-CHIEF	00:00.0	00:00.0
12C3	121320	NRCS-MA STATE OFFICE	00:00.0	00:00.0
12C3	121320	USDA NRCS	00:00.0	00:00.0
12C3	121428	USDA NRCS NEW HAMPSHIRE SO	00:00.0	00:00.0
12C3	121428	NRCS-NH STATE OFFICE	00:00.0	00:00.0
12C3	121535	USDA NRCS	00:00.0	00:00.0
12C3	121535	NRCS-RI STATE OFFICE	00:00.0	00:00.0
12C3	121644	NRCS-VT STATE OFFICE	00:00.0	00:00.0
12C3	121644	USDA NRCS	00:00.0	00:00.0
12C3	121A23	USDA NRCS CONTRACTING SVS BRANCH	00:00.0	00:00.0
12C3	121A23	NRCS CONTRACTING SVS BRANCH-TEAM 1	00:00.0	00:00.0
12C3	1221J2	USDA NRCS	00:00.0	00:00.0
12C3	1221J2	NRCS-DE STATE OFFICE	00:00.0	00:00.0
12C3	122B29	USDA NRCS	00:00.0	00:00.0
12C3	122B29	NRCS-NJ STATE OFFICE	00:00.0	00:00.0
12C3	122B46	USDA NRCS CONTRACTING SVS BRANCH	00:00.0	00:00.0
12C3	122B46	NRCS CONTRACTING SVS BRANCH-TEAM 2	00:00.0	00:00.0
12C3	122C31	USDA NRCS	00:00.0	00:00.0
12C3	122C31	NRCS-NY STATE OFFICE	00:00.0	00:00.0
12C3	122D37	USDA NRCS	00:00.0	00:00.0
12C3	122D37	NRCS-PA STATE OFFICE	00:00.0	00:00.0
12C3	1233A7	USDA NRCS VIRGINIA SO	00:00.0	00:00.0
12C3	1233A7	NRCS-VA STATE OFFICE	00:00.0	00:00.0
12C3	1233HC	NRCS-SOIL SURVEY REG OFFICE 6-WV	00:00.0	00:00.0
12C3	1233HC	NRCS-SOIL SURVEY REG-NORTHEAST-MORGANTOWN	00:00.0	00:00.0
12C3	12362J	NRCS-DEP CHIEF FOR MGMT & STRATEGY	00:00.0	00:00.0
12C3	12362J	NRCS-DEP CHIEF FOR MGMT&STRATEGY	00:00.0	00:00.0
12C3	123A75	USDA NRCS HEADQUARTERS	00:00.0	00:00.0
12C3	123A75	NRCS-NATIONAL HEADQUARTERS	00:00.0	00:00.0
12C3	123B19	USDA NRCS MARYLAND SO	00:00.0	00:00.0
12C3	123B19	NRCS-MD STATE OFFICE	00:00.0	00:00.0
12C3	123C78	USDA NRCS CONTRACTING SVS BRANCH	00:00.0	00:00.0
12C3	123C78	NRCS CONTRACTING SVS BRANCH-TEAM 3	00:00.0	00:00.0
12C3	123D47	USDA NRCS WV SO	00:00.0	00:00.0
12C3	123D47	NRCS-WV STATE OFFICE	00:00.0	00:00.0
12C3	124101	NRCS-AL STATE OFFICE	00:00.0	00:00.0
12C3	124101	USDA NRCS	00:00.0	00:00.0
12C3	124209	USDA NRCS	00:00.0	00:00.0
12C3	124209	NRCS-FL STATE OFFICE	00:00.0	00:00.0
12C3	124310	USDA NRCS	00:00.0	00:00.0
12C3	124310	NRCS-GA STATE OFFICE	00:00.0	00:00.0
12C3	124423	USDA NRCS MISSISSIPPI SO	00:00.0	00:00.0
12C3	124423	NRCS-MS STATE OFFICE	00:00.0	00:00.0
12C3	124532	USDA NRCS	00:00.0	00:00.0
12C3	124532	NRCS-NC STATE OFFICE	00:00.0	00:00.0
12C3	124639	USDA NRCS	00:00.0	00:00.0
12C3	124639	NRCS-SC STATE OFFICE	00:00.0	00:00.0
12C3	1246KA	NRCS-SOIL SURVEY REG OFFICE 3-NC	00:00.0	00:00.0
12C3	1246KA	NRCS-SOIL SURVEY REG-SOUTHEAST-RALEIGH	00:00.0	00:00.0
12C3	124741	USDA NRCS TN STATE OFFICE	00:00.0	00:00.0
12C3	124741	NRCS-TN STATE OFFICE	00:00.0	00:00.0
12C3	124D90	USDA NRCS CONTRACTING SVS BRANCH	00:00.0	00:00.0
12C3	124D90	NRCS CONTRACTING SVS BRANCH-TEAM 4	00:00.0	00:00.0
12C3	1252KY	USDA NRCS	00:00.0	00:00.0
12C3	1252KY	NRCS-IN STATE OFFICE	00:00.0	00:00.0
12C3	125A12	USDA NRCS	00:00.0	00:00.0
12C3	125A12	NRCS-IL STATE OFFICE	00:00.0	00:00.0
12C3	125C16	USDA NRCS	00:00.0	00:00.0
12C3	125C16	NRCS-KY STATE OFFICE	00:00.0	00:00.0
12C3	125D21	USDA NRCS	00:00.0	00:00.0
12C3	125D21	NRCS-MI STATE OFFICE	00:00.0	00:00.0
12C3	125E34	USDA NRCS	00:00.0	00:00.0
12C3	125E34	NRCS-OH STATE OFFICE	00:00.0	00:00.0
12C3	125F48	NRCS-WI STATE OFFICE	00:00.0	00:00.0
12C3	125F48	USDA NRCS	00:00.0	00:00.0
12C3	126114	USDA NRCS	00:00.0	00:00.0
12C3	126114	NRCS-IA STATE OFFICE	00:00.0	00:00.0
12C3	126215	USDA NRCS	00:00.0	00:00.0
12C3	126215	NRCS-KS STATE OFFICE	00:00.0	00:00.0
12C3	126265	NRCS-SOIL SURVEY REG OFFICE 5-KS	00:00.0	00:00.0
12C3	126265	NRCS-SOIL SURVEY REG-NORTHCENTRAL-SALINA	00:00.0	00:00.0
12C3	126322	USDA NRCS	00:00.0	00:00.0
12C3	126322	NRCS-MN STATE OFFICE	00:00.0	00:00.0
12C3	126424	USDA NRCS MISSOURI SO	00:00.0	00:00.0
12C3	126424	NRCS-MO STATE OFFICE	00:00.0	00:00.0
12C3	126526	NRCS-NE STATE OFFICE	00:00.0	00:00.0
12C3	126526	USDA NRCS	00:00.0	00:00.0
12C3	126633	USDA NRCS	00:00.0	00:00.0
12C3	126633	NRCS-ND STATE OFFICE	00:00.0	00:00.0
12C3	126740	USDA NRCS SD SO	00:00.0	00:00.0
12C3	126740	NRCS-SD STATE OFFICE	00:00.0	00:00.0
12C3	127103	USDA NRCS ARKANSAS STATE OFFICE	00:00.0	00:00.0
12C3	127103	NRCS-AR STATE OFFICE	00:00.0	00:00.0
12C3	127217	USDA NRCS	00:00.0	00:00.0
12C3	127217	NRCS-LA STATE OFFICE	00:00.0	00:00.0
12C3	127335	USDA NRCS	00:00.0	00:00.0
12C3	127335	NRCS-OK STATE OFFICE	00:00.0	00:00.0
12C3	127442	USDA NRCS	00:00.0	00:00.0
12C3	127442	NRCS-TX STATE OFFICE	00:00.0	00:00.0
12C3	127482	USDA NRCS	00:00.0	00:00.0
12C3	127482	NRCS-NATL CNTRS SVS UNIT-CONTRCTING	00:00.0	00:00.0
12C3	1275R5	NRCS-SOIL SURVEY REG OFFICE 9-TX	00:00.0	00:00.0
12C3	1275R5	NRCS-SOIL SURVEY REG-SOUTHCENTRAL-TEMPLE	00:00.0	00:00.0
12C3	128B05	USDA NRCS COLORADO STATE OFFICE	00:00.0	00:00.0
12C3	128B05	NRCS-CO STATE OFFICE	00:00.0	00:00.0
12C3	128C30	USDA NRCS	00:00.0	00:00.0
12C3	128C30	NRCS-NM STATE OFFICE	00:00.0	00:00.0
12C3	128D43	USDA NRCS UTAH SO	00:00.0	00:00.0
12C3	128D43	NRCS-UT STATE OFFICE	00:00.0	00:00.0
12C3	128E49	NRCS-WY STATE OFFICE	00:00.0	00:00.0
12C3	128E49	USDA  NRCS	00:00.0	00:00.0
12C3	129104	USDA NRCS CALIFORNIA STATE OFFICE	00:00.0	00:00.0
12C3	129104	NRCS-CA STATE OFFICE	00:00.0	00:00.0
12C3	129251	NRCS-HI STATE OFFICE	00:00.0	00:00.0
12C3	129251	USDA NRCS - PACIFIC ISLANDS SO	00:00.0	00:00.0
12C3	129327	USDA NRCS	00:00.0	00:00.0
12C3	129327	NRCS-NV STATE OFFICE	00:00.0	00:00.0
12C3	129457	USDA NRCS	00:00.0	00:00.0
12C3	129457	NRCS-AZ STATE OFFICE	00:00.0	00:00.0
12C3	12F352	USDA NRCS CARRIBEAN AREA	00:00.0	00:00.0
12C3	12F352	NRCS-PUERTO RICO OFFICE	00:00.0	00:00.0
12C3	12S987	USDA NRCS SOIL SCIENCE DIVISION	00:00.0	00:00.0
12C3	12S987	NRCS-SOIL AND PLANT SCIENCE DIV	00:00.0	00:00.0
12C3	12SPEC	USDA NRCS CONTRACTING SVS BRANCH	00:00.0	00:00.0
12C3	12SPEC	NRCS CONTRACTING SVS BRANCH-SPEC	00:00.0	00:00.0
12C3	6633	ND STATE OFFICE	00:00.0	00:00.0
12C3	6633	ND STATE OFFICE (NRCS)	00:00.0	00:00.0
12D0	12FPAC	FPAC BUSINESS CENTER	00:00.0	00:00.0
12D0	12FPAC	FPAC BUS CNTR-ACQ DIV	00:00.0	00:00.0
12D0	12FPAC	FPAC BUS CNTR-ACQUISITION DIV	00:00.0	00:00.0
12D0	12FPC1	FPAC BUS CNTR-ACQ DIV-OPS BRA-SEC 1	00:00.0	00:00.0
12D0	12FPC1	ACQUISITION DIV-OPS BRANCH-SEC 1	00:00.0	00:00.0
12D0	12FPC1	FPAC BUS CNTR - ACQ DIV-OPS BRANCH	00:00.0	00:00.0
12D0	12FPC1	FPAC BUS CNTR-ACQ DIV-CENTRAL SEC	00:00.0	00:00.0
12D0	12FPC2	FPAC BUS CNTR-ACQ DIV-OPS BRA-SEC 2	00:00.0	00:00.0
12D0	12FPC2	ACQUISITION DIV-OPS BRANCH-SEC 2	00:00.0	00:00.0
12D0	12FPC2	FPAC BUS CNTR-ACQ DIV-IT_ENTERP SEC	00:00.0	00:00.0
12D0	12FPC3	FPAC BUS CNTR - ACQ DIV-OPS BRANCH	00:00.0	00:00.0
12D0	12FPC3	FPAC BUS CNTR-ACQ DIV-OPS BRA-SEC 3	00:00.0	00:00.0
12D0	12FPC3	ACQUISITION DIV-OPS BRANCH-SEC 3	00:00.0	00:00.0
12D0	12FPC3	FPAC BUS CNTR-ACQ DIV-WESTERN SEC	00:00.0	00:00.0
12D0	12FPC4	FPAC BUS CNTR - ACQ DIV-OPS BRANCH	00:00.0	00:00.0
12D0	12FPC4	FPAC BUS CNTR-ACQ DIV-OPS BRA-SEC 4	00:00.0	00:00.0
12D0	12FPC4	ACQUISITION DIV-OPS BRANCH-SEC 4	00:00.0	00:00.0
12D0	12FPC4	FPAC BUS CNTR-ACQ DIV-EASTERN SEC	00:00.0	00:00.0
12D0	12FPCP	FPAC BUS CNTR-ACQ DIV-OPS BRA-SECPC	00:00.0	00:00.0
12D0	12FPCP	FPAC BUS CNTR-ACQ DIV-PCARD SEC	00:00.0	00:00.0
12D2	120342	FSA-MT STATE OFFICE	00:00.0	00:00.0
12D2	120342	USDA FSA	00:00.0	00:00.0
12D2	120458	USDA FSA	00:00.0	00:00.0
12D2	120458	FSA-OR STATE OFFICE	00:00.0	00:00.0
12D2	120580	USDA FSA WASHINGTON STATE OFFICE	00:00.0	00:00.0
12D2	120580	FSA-WA STATE OFFICE	00:00.0	00:00.0
12D2	121230	USDA FSA	00:00.0	00:00.0
12D2	121230	FSA-ME STATE OFFICE	00:00.0	00:00.0
12D2	121430	FSA-NH STATE OFFICE	00:00.0	00:00.0
12D2	121430	USDA FSA	00:00.0	00:00.0
12D2	123151	USDA FSA	00:00.0	00:00.0
12D2	123151	FSA-MGMT SVS DIV-ACQ MGMT BRANCH-DC	00:00.0	00:00.0
12D2	123151	FSA-MGMT SVS DIV-ACQ MGMT BRAN-DC	00:00.0	00:00.0
12D2	123153	FSA-MGMT SVS DIV-ACQ MGMT BRAN-PUB	00:00.0	00:00.0
12D2	123153	FSA-MGMT SVS DIV-ACQ MGMT BRANC-PUB	00:00.0	00:00.0
12D2	123153	FSA MANAGEMENT SERVICES DIVISION	00:00.0	00:00.0
12D2	12361N	FSA-CONSERV AND ENVIRO PROG DIV	00:00.0	00:00.0
12D2	12361N	FSA-CONSERVATION DIV	00:00.0	00:00.0
12D2	123K01	FSA-MD STATE OFFICE	00:00.0	00:00.0
12D2	123K01	USDA FSA JOHN HANSONS BUSINESS CTR	00:00.0	00:00.0
12D2	124336	USDA FARM SERVICE AGENCY (FSA)	00:00.0	00:00.0
12D2	124336	FSA-COMMODITY OPS OFFICE	00:00.0	00:00.0
12D2	124547	FSA-NC STATE OFFICE	00:00.0	00:00.0
12D2	124547	USDA FSA	00:00.0	00:00.0
12D2	124726	FSA-TN STATE OFFICE	00:00.0	00:00.0
12D2	124726	USDA FSA	00:00.0	00:00.0
12D2	125160	USDA FSA	00:00.0	00:00.0
12D2	125160	FSA-IL STATE OFFICE	00:00.0	00:00.0
12D2	125340	FSA-KY STATE OFFICE	00:00.0	00:00.0
12D2	125340	USDA FSA	00:00.0	00:00.0
12D2	125540	FSA-OH STATE OFFICE	00:00.0	00:00.0
12D2	125540	USDA FSA	00:00.0	00:00.0
12D2	12561F	FSA-WI STATE OFFICE	00:00.0	00:00.0
12D2	12561F	USDA FSA	00:00.0	00:00.0
12D2	126244	USDA FSA	00:00.0	00:00.0
12D2	126244	FSA-KS STATE OFFICE	00:00.0	00:00.0
12D2	12645S	USDA FSA	00:00.0	00:00.0
12D2	12645S	FSA-MGMT SVS DIV-ACQ MGMT BRANCH-KC	00:00.0	00:00.0
12D2	12645S	FSA-MGMT SVS DIV-ACQ MGMT BRAN-KC	00:00.0	00:00.0
12D2	12648S	FSA-MO STATE OFFICE	00:00.0	00:00.0
12D2	12648S	USDA FSA	00:00.0	00:00.0
12D2	12655S	FSA-NE STATE OFFICE	00:00.0	00:00.0
12D2	12655S	USDA FSA	00:00.0	00:00.0
12D2	12675S	USDA FSA	00:00.0	00:00.0
12D2	12675S	FSA-SD STATE OFFICE	00:00.0	00:00.0
12D2	127A85	USDA  FSA	00:00.0	00:00.0
12D2	127A85	FSA-AR STATE OFFICE	00:00.0	00:00.0
12D2	127B80	USDA FSA	00:00.0	00:00.0
12D2	127B80	FSA-LA STATE OFFICE	00:00.0	00:00.0
12D2	127C94	USDA FSA	00:00.0	00:00.0
12D2	127C94	FSA-OK STATE OFFICE	00:00.0	00:00.0
12D2	127DC6	USDA FSA	00:00.0	00:00.0
12D2	127DC6	FSA-TX STATE OFFICE	00:00.0	00:00.0
12D2	128137	USDA FSA	00:00.0	00:00.0
12D2	128137	FSA-AZ STATE OFFICE	00:00.0	00:00.0
12D2	128265	FSA-CO STATE OFFICE	00:00.0	00:00.0
12D2	128265	USDA FSA	00:00.0	00:00.0
12D2	128334	USDA FSA	00:00.0	00:00.0
12D2	128334	FSA-NM STATE OFFICE	00:00.0	00:00.0
12D2	128446	USDA FSA	00:00.0	00:00.0
12D2	128446	FSA-UT STATE OFFICE	00:00.0	00:00.0
12D2	128447	USDA FSA	00:00.0	00:00.0
12D2	128447	FSA-AERIAL PHOTOGRAPHY FIELD OFFICE	00:00.0	00:00.0
12D2	129100	USDA FSA	00:00.0	00:00.0
12D2	129100	FSA-CA STATE OFFICE	00:00.0	00:00.0
12D2	129224	USDA FSA	00:00.0	00:00.0
12D2	129224	FSA-HI STATE OFFICE	00:00.0	00:00.0
12D2	129328	USDA FSA	00:00.0	00:00.0
12D2	129328	FSA-NV STATE OFFICE	00:00.0	00:00.0
12D3	122903	USDA FAS	00:00.0	00:00.0
12D3	122903	FAS-FOOD FOR EDUCATION	00:00.0	00:00.0
12D3	12341M	"FAS-COMPL, SEC, EMERGING PLAN DIV"	00:00.0	00:00.0
12D3	12341M	FAS-COMPLIANCE AND SECURITY DIV	00:00.0	00:00.0
12D3	12351B	FAS-DEP ADMIN GLOBAL ANALYSIS	00:00.0	00:00.0
12D3	12351B	FAS-DEP ADMIN GLOBAL MRKT ANALYSIS	00:00.0	00:00.0
12D3	12351F	FAS-DEP ADMIN TRADE PROGRAMS	00:00.0	00:00.0
12D3	12351F	FAS-DEP ADMIN GLOBAL PROGRAMS	00:00.0	00:00.0
12D3	12351W	FAS-BUDGET AND FIN MGMT DIV	00:00.0	00:00.0
12D3	12351W	FAS-BUDGET	00:00.0	00:00.0
12D3	12351X	FAS-INFORMATION SERVICE DIV	00:00.0	00:00.0
12D3	12351X	FAS-INFORMATION TECH	00:00.0	00:00.0
12D3	124436	USDA FAS	00:00.0	00:00.0
12D3	124436	FAS-FOOD FOR PROGRESS	00:00.0	00:00.0
12D4	1251G4	USDA RMA	00:00.0	00:00.0
12D4	1251G4	RMA-REG SVS OFFICE-IL	00:00.0	00:00.0
12D4	129J96	RMA-REG COMPL OFFICE-WEST	00:00.0	00:00.0
12D4	129J96	USDA RMA	00:00.0	00:00.0
12E3	120186	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	120186	ALASKA STATE OFFICE	00:00.0	00:00.0
12E3	120317	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	120317	MONTANA STATE OFFICE	00:00.0	00:00.0
12E3	120496	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	120496	OREGON STATE OFFICE	00:00.0	00:00.0
12E3	120551	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	120551	WASHINGTON STATE OFFICE	00:00.0	00:00.0
12E3	121F10	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	121F10	VERMONT STATE OFFICE	00:00.0	00:00.0
12E3	1231ME	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	1231ME	PROCUREMENT MANAGEMENT OFFICE	00:00.0	00:00.0
12E3	123333	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	123333	VIRGINIA STATE OFFICE	00:00.0	00:00.0
12E3	123C10	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	123C10	CHIEF INFORMATION OFFICE	00:00.0	00:00.0
12E3	123RBC	USDA/RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	123RBC	RURAL BUSINESS COOP-SERVICES	00:00.0	00:00.0
12E3	123RUS	USDA/RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	123RUS	RURAL UTILITIES SERVICES	00:00.0	00:00.0
12E3	12421E	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	12421E	FLORIDA STATE OFFICE	00:00.0	00:00.0
12E3	12432B	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	12432B	GEORGIA STATE OFFICE	00:00.0	00:00.0
12E3	125164	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	125164	ILLINOIS STATE OFFICE	00:00.0	00:00.0
12E3	125241	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	125241	INDIANA STATE OFFICE	00:00.0	00:00.0
12E3	125541	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	125541	OHIO STATE OFFICE	00:00.0	00:00.0
12E3	127A22	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	127A22	ARKANSAS STATE OFFICE	00:00.0	00:00.0
12E3	127B42	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	127B42	LOUISIANA STATE OFFICE	00:00.0	00:00.0
12E3	127C27	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	127C27	OKLAHOMA STATE OFFICE	00:00.0	00:00.0
12E3	128241	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	128241	COLORADO STATE OFFICE	00:00.0	00:00.0
12E3	129182	USDA RURAL DEVELOPMENT	00:00.0	00:00.0
12E3	129182	CALIFORNIA STATE OFFICE	00:00.0	00:00.0
12E3	129413	USDA RURUAL DEVELOPMENT	00:00.0	00:00.0
12E3	129413	ARIZONA STATE OFFICE	00:00.0	00:00.0
12E3	12NF0C	USDA RD NTL FINCAL  ACC OPER CTR	00:00.0	00:00.0
12E3	12NF0C	USDA RD NTL FINCAL&ACC OPER CTR	00:00.0	00:00.0
12E3	12PSMD	USDA RD PROPERTY  SUPPLY MGMT DIV	00:00.0	00:00.0
12E3	12PSMD	USDA RD PROPERTY&SUPPLY MGMT DIV	00:00.0	00:00.0
12H2	120205	USDA ARS PWA NWRC	00:00.0	00:00.0
12H2	120205	USDA ARS PWA WMR	00:00.0	00:00.0
12H2	120208	USDA ARS PWA NWISRL	00:00.0	00:00.0
12H2	120208	USDA ARS PWA NWISR	00:00.0	00:00.0
12H2	120311	USDA ARS PA LARRL	00:00.0	00:00.0
12H2	120311	USDA ARS PA RLR	00:00.0	00:00.0
12H2	120404	USDA ARS PWA EOARC	00:00.0	00:00.0
12H2	120404	USDA ARS PWA RMFMR	00:00.0	00:00.0
12H2	120408	USDA ARS PWA NFSPRC	00:00.0	00:00.0
12H2	120408	USDA ARS PWA FSCR	00:00.0	00:00.0
12H2	120415	USDA ARS PWA CORVALLIS ADMIN OFFICE	00:00.0	00:00.0
12H2	120415	USDA ARS PWA PACIFIC SHELLFISH RESEARCH	00:00.0	00:00.0
12H2	120426	USDA ARS PWA CPCRC	00:00.0	00:00.0
12H2	120426	USDA ARS PWA SWCR	00:00.0	00:00.0
12H2	120521	USDA ARS PWA PULLMAN ADMIN OFFICE	00:00.0	00:00.0
12H2	120521	USDA ARS PWA PULLMAN LSS	00:00.0	00:00.0
12H2	120536	USDA ARS PWA TFRL	00:00.0	00:00.0
12H2	120536	USDA ARS PWA PPTFR	00:00.0	00:00.0
12H2	120540	USDA ARS PWA FVIR	00:00.0	00:00.0
12H2	120540	USDA ARS PWA TTFVR	00:00.0	00:00.0
12H2	121LAN	USDA ARS NEA JMHNRC	00:00.0	00:00.0
12H2	121LAN	USDA ARS NEA JMHNRCA	00:00.0	00:00.0
12H2	122313	USDA ARS NEA PGR	00:00.0	00:00.0
12H2	122313	USDA ARS NEA PGRR	00:00.0	00:00.0
12H2	122328	USDA ARS NEA RWHC	00:00.0	00:00.0
12H2	122328	USDA ARS NEA RWHCAH	00:00.0	00:00.0
12H2	122408	USDA ARS NEA	00:00.0	00:00.0
12H2	122408	NEA FOOD SYSTEMS RESEARCH	00:00.0	00:00.0
12H2	1231B5	USDA ARS OA	00:00.0	00:00.0
12H2	1231B5	USDA ARS OFFICE OF ADMINISTRATOR	00:00.0	00:00.0
12H2	1231B7	USDA ARS USNA	00:00.0	00:00.0
12H2	1231B7	USDA ARS NEA USNA	00:00.0	00:00.0
12H2	1231PE	USDA ARS OCIO	00:00.0	00:00.0
12H2	1231PE	USDA ARS ROM OCIO	00:00.0	00:00.0
12H2	1231PE	ARS AFM ITSD	00:00.0	00:00.0
12H2	1232D8	USDA  AGRICULTURAL RESEARCH SERVICE	00:00.0	00:00.0
12H2	1232D8	USDA ARS BA	00:00.0	00:00.0
12H2	1232NR	USDA ARS NEA	00:00.0	00:00.0
12H2	1232NR	USDA ARS NEA BARC EMFSL	00:00.0	00:00.0
12H2	1232NX	USDA ARS HRD ERB	00:00.0	00:00.0
12H2	1232NX	USDA ARS HRD	00:00.0	00:00.0
12H2	1232NY	USDA ARS NEA BARC HRSL	00:00.0	00:00.0
12H2	1232NY	USDA ARS NEA HRSL	00:00.0	00:00.0
12H2	1232R9	USDA ARS NPS PAC	00:00.0	00:00.0
12H2	1232R9	USDA ARS NEA BARC SASL	00:00.0	00:00.0
12H2	1232RP	USDA ARS NEA CSGCL	00:00.0	00:00.0
12H2	1232RP	USDA ARS NEA BARC ACSL	00:00.0	00:00.0
12H2	1232RQ	USDA ARS NEA FQL	00:00.0	00:00.0
12H2	1232RQ	USDA ARS NEA BARC FQL	00:00.0	00:00.0
12H2	1232RR	USDA ARS NEA NGRL	00:00.0	00:00.0
12H2	1232RR	USDA ARS NEA BARC NGRL	00:00.0	00:00.0
12H2	1232RS	USDA ARS NEA SEL	00:00.0	00:00.0
12H2	1232RS	USDA ARS NEA BARC SEL	00:00.0	00:00.0
12H2	1232RT	USDA ARS NEA SPCL	00:00.0	00:00.0
12H2	1232RT	USDA ARS NEA BARC SPCL	00:00.0	00:00.0
12H2	1232S1	USDA ARS NEA	00:00.0	00:00.0
12H2	1232S1	USDA ARS NEA BHNRC FCMDL	00:00.0	00:00.0
12H2	1232S3	USDA ARS	00:00.0	00:00.0
12H2	1232S3	USDA ARS NEA BHNRC FCHL	00:00.0	00:00.0
12H2	1232T1	USDA ARS NEA	00:00.0	00:00.0
12H2	1232T1	USDA ARS NEA FDWSR	00:00.0	00:00.0
12H2	1232T7	USDA ARS NEA BHNRC DGIL	00:00.0	00:00.0
12H2	1232T7	USDA ARS NEA	00:00.0	00:00.0
12H2	1232U1	USDA  ARS NEA	00:00.0	00:00.0
12H2	1232U1	USDA ARS NEA BHNRC HSU	00:00.0	00:00.0
12H2	1232U2	USDA ARS NEA	00:00.0	00:00.0
12H2	1232U2	USDA ARS NEA BHNRC NDL	00:00.0	00:00.0
12H2	1232U4	USDA  ARS NEA	00:00.0	00:00.0
12H2	1232U4	USDA ARS NEA BHNRC FSRG	00:00.0	00:00.0
12H2	1233GR	USDA ARS NEA NCCCWA	00:00.0	00:00.0
12H2	1233GR	USDA ARS NEA CCWAR	00:00.0	00:00.0
12H2	12344N	USDA ARS AFM FMAD	00:00.0	00:00.0
12H2	12344N	USDA ARS FMAD GAMB	00:00.0	00:00.0
12H2	12344Q	USDA ARS ODEO	00:00.0	00:00.0
12H2	12344Q	USDA ARS OA ODEO	00:00.0	00:00.0
12H2	12344R	USDA ARS OIRP	00:00.0	00:00.0
12H2	12344R	USDA ARS NPS OIRP	00:00.0	00:00.0
12H2	12349B	USDA ARS NEA AFRS	00:00.0	00:00.0
12H2	12349B	USDA ARS NEA AFRL	00:00.0	00:00.0
12H2	123615	USDA ARS NEA	00:00.0	00:00.0
12H2	123615	USDA ARS NEA ERRC CT	00:00.0	00:00.0
12H2	123JL0	USDA ARS ERRC ADMIN OFFICE	00:00.0	00:00.0
