systemequipmentcode,systemequipmentcodeText,StartFiscalYear,EndFiscalYear,ProjectID,CSISmodifiedDate,CSISmodifiedBy
2GFF,AN/SLQ-32,1989,NULL,1007,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2GFH,AN/UYK-43,1990,2003,1008,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFJ,AN/PSC-2 DIG COMM TERM,1991,1991,1009,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFM,,2001,2001,1010,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHA,AIRBORNE ECM/ECCM NKC-135,1990,2003,1011,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHB,CASS,1992,2003,1012,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHD,DIGITAL COMPUTER 152-MOD-O,1990,1993,1013,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHE,AN/WSN-1 INERT NAV SYS,1990,2003,1014,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHF,AN/GXC-7,1991,2002,1015,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHG,LAMPS,1989,2003,1016,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHH,AN/WLR-9,1990,2000,1017,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHI,AN/UYQ-21 NTDS,1990,2013,1018,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHJ,AN/USH-24,1990,2003,1019,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHM,TT-624 (A)(V) TELEPRNTR,1992,1993,1020,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHN,MK-113 FIRE CONTROL,1990,2003,1021,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHR,AN/ALQ-165 (V) (ASPJ),1991,2000,1022,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHT,AN/ALR-67 COUNT WARNING SYS,1993,2011,1023,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHV,SAWE-RF,1990,1995,1024,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GHY,E-6A (TACAMO),1991,2011,620,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GID,,2001,2001,1026,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GIE,TACTICAL CONTROL SYSTEM,1998,2003,1027,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GIF,MISSION DISTRIBUTION SYS (MDS),1997,2003,1028,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GKE,GF-4473 SDC ARRAY MULTIP SET,1990,1997,1029,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMC,LNT 5/ INERT NAV AID,1990,1996,1030,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMD,C-3 INERT NAVIG EQUIP,1990,2000,1031,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GME,AN/ASN-84 INER NAV SYS,1990,1999,1032,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMG,AN/SPS-58,1995,2003,1033,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMH,AN/SPS-52 RADAR,1991,2003,1034,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMI,AN/APN-194,1990,2003,1035,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMJ,AN/TPS-47,1990,1992,1036,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMK,AN/USP-1 RADAR,1991,2001,1037,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMM,AN/APS-88,1990,1995,1038,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMN,AN/APX-72,1990,1999,497,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMO,AN/SPN-43,1991,1994,1040,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMQ,NULL,1996,1997,1041,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMR,AN/WSN-1 (V),1993,1997,1042,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMS,AN/PPS-15,1991,1991,504,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMT,AN/TPX-42V,1992,1997,1044,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMU,AN/TPN-22,1992,1992,1045,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMY,AN/TPS-63 RADAR SET,1990,2003,1046,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GMZ,AN/TXQ-3 RADAR RELAY SET,1990,1992,1047,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNB,,2001,2001,1048,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNE,AN/APQ-103,1990,1990,1049,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNF,AN/SPS-48 AIR SEARCH RADAR,1989,2012,1050,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNG,AN/SPG-51 RADAR,1992,1995,1051,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNH,AN/FPN-16 PRECISION APPROACH,1990,1997,1052,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNI,AN/APG-59 RADAR,1993,2001,1053,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNJ,AN/TPS-32,1990,1994,1054,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNM,AN/APQ-109 RADAR,1991,2003,1055,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNQ,AN/SPS 40,1990,2003,1056,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNR,NULL,1993,1998,1057,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNS,AN/SPA 25,1989,2003,1058,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNT,AN/SPS 49,1990,2003,1059,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNU,AN/SPS 30,1991,1991,1060,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNY,AN/UPR-2,1990,1995,1061,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GNZ,AN/APD-7 RADAR,1991,1991,1062,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPA,AN/TRN-28,1990,1995,1063,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPC,AN/ARN-84 TACAN NAVIG,1991,2003,1064,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPE,AN/GRN-9,1991,2001,1065,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPF,AN/ARC-51 RADIO,1990,1994,1066,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPG,VERDIN II ZLF-LF RADIO,1990,1996,1067,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPI,AN/WRR-7,1992,1992,1068,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPK,AN/FRT-84 TRANSMITTER,1992,2003,1069,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPO,AN/PRC-75 RADIO SET,1991,1995,1070,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPP,AN/PRC-77 RADIO SET,1990,1996,529,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPQ,AN/ARN-52 TACAN,1990,2002,1072,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPS,AN/SRC-27 RADIO,1993,1998,1073,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPW,AN/URD-4,1990,1999,1074,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GPX,AN/BRD-4,1992,1992,1075,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQB,AN/SPG-55 RADAR ANTENNA,1990,2003,1076,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQC,AN/BPS-15 RADAR,1992,2003,1077,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQD,AN/TPS-59 RADAR SYS,1990,2010,1078,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQE,MK-23 TAS,1990,2001,1079,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQH,AN/WSN-2,1990,2003,1080,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQL,AN/TPS-71 ROHR,1990,1994,1081,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQM,OTHR (OVER THE HORIZON RADAR),1991,2003,1082,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GQP,AN/SPN-46(V),1990,2001,1083,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRA,AN/URC-82,1998,2003,1084,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRB,NULL,1995,1997,1085,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRC,AN/BRD-7,NULL,NULL,1086,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRD,AN/WRN-5,2000,2000,1087,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRE,AN/WRC-1,1994,2003,1088,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRF,AN/MRC-HF,1992,1992,1089,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRG,AN/PRC-104,1991,2000,1090,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRH,AN/PRC-68,1990,1994,1091,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRI,AN/GRC-193,1991,2003,1092,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRK,AN/ARC-159,1991,2003,1093,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRM,AN/ARA-63,1990,2003,1094,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRP,NULL,1993,1993,1095,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRR,NULL,1996,1996,1096,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GRT,AN/URN-25,1994,1995,1097,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSB,AN/BQR-20,1990,1994,1098,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSC,AN/BQS-4,1992,1997,1099,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSD,AN/BQR-23,1990,1995,1100,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSG,AN/BQN-17,1990,2003,1101,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSH,AN/SQS-35,1990,2003,1102,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSI,AN/SQS-56,1989,2001,1103,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSJ,AN/BQQ-6 SONAR,1990,2003,1104,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSK,AN/SQR-17 SONAR,1990,2003,1105,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSM,AN/SQR-19 SONAR,1990,1997,1106,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSN,AN/SQR-18,1990,1997,1107,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSQ,NULL,1993,1993,1108,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSS,AN/SQQ-89 SONAR,1990,NULL,1109,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2GST,AN/BSY-1 (V) SONAR,1990,NULL,1110,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2GSU,AN/SLR-24 SONAR,1992,1999,1111,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSV,AN/SQQ-32 SONAR,1990,2003,1112,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GSW,AN/BQS-15 SONAR,1990,2002,1113,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTA,AN/SQQ-16 MINE SONAR,1990,2003,1114,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTB,AN/BQH-2,1991,1994,1115,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTC,AN/FQQ-1/2/3/9 CAESAR/SOSUS,1990,2003,1116,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTE,AN/SQQ-14 SONAR,1990,1994,1117,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTG,AN/SQS-26 SONAR,1990,1994,1118,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTH,AN/BQR-7 SONAR,1990,1990,1119,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTI,AN/BQH-4 (SSEP),1992,1996,1120,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTL,AN/BQQ-1  SONAR,1990,1995,1121,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTN,AN/SQS-23 SONAR,1991,1993,1122,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTO,AN/SQQ-23,1991,1991,1123,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTP,TOWED SONAR ARRAY,1990,NULL,1124,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2GTR,AN/BQR-15 TOWED ARRAY,1989,2003,1125,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTS,AN/BQS-13,1989,1992,6,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTT,AN/BQR-19 TOPHAT,1990,1991,1127,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTU,AN/SQS-53 SONAR,1990,2010,1128,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTV,AN/BQQ-5,1989,2002,1129,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTX,AN/SQR-15,1989,1992,1130,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTY,TR-155 BQ TRANSDUCER ELEMENT,1990,1991,1131,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GTZ,AN/BQU-17 DEPTH SOUNDER,1990,1991,1132,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GUA,AN/SSQ-53 (DIFAR),1990,2003,1133,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GUD,AN/SSQ-1(DIRECTIONAL),1991,1991,1134,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GUI,AN/SSQ-57 SPECIAL PURPOSE,1990,2003,1135,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GUL,AN/SSQ-36,1990,2003,1136,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GUM,AN/SSQ-62 DICASS,1989,2003,1137,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GUT,AN/SSQ-77(VLAD),1989,2003,1138,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GVE,AN/WSC-3 SHIPBOARD SATCOM,1993,1995,1139,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GYC,OPERATIONAL CONTROL CENTERS,1990,2001,1140,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HBH,AN/PVS-4 SIGHT,1991,2003,1141,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HBI,AN/PVS-5 SIGHT,1990,1997,1142,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HDF,400 HZ POWER GENERATOR,1991,2001,1143,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HDG,1250 KW TURBINE,1991,1991,1144,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HDH,750 KW TURBINE,1992,1993,1145,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HDI,1500 KW SSTG,1990,1990,1146,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HDJ,2000 KW SSTG,1990,1990,1147,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HDK,2500 LM GAS TURBINE,1990,2003,1148,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HEA,GUPPY I SUBMARINE,1991,2000,1149,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HEB,SARGO I-II SUBMARINE,NULL,NULL,1150,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HFA,TYPE 15 PERISCOPE,1990,2002,1151,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HFC,TYPE 18 PERISCOPE,1990,2001,1152,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXA,EX-41 VLS COVER VERT LNCH PAD,1991,1991,1153,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXC,25/MK 58 LOCATION MARKER,1990,1996,1154,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXD,AS2629 BBR CABLE ASSEMBLY,1990,1998,1155,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXE,MK-56 ROCKET MOTOR,1992,2000,1156,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXF,MK-II SINS INERTIAL INSTR,1990,1991,1157,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXL,1200 PSI STEAM SYSTEM,1990,1994,1158,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXN,MK-27,1991,2002,1159,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXP,SJU-17(V) NACES,1996,1999,1160,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXR,4500 PSI AIR COMPRESSOR SYS,1990,1996,1161,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HXS,125/250 AIR CONDITIONING SYS,1990,2003,1162,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HYB,GGU-71A OBOGS OXY CONCENTRATOR,2003,2003,1163,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HYC,CRU-99A OBOGS OXYGEN MONITOR,1998,1999,1164,2016-04-25 21:23:06.3470000,CSIS\GSanders
2HYD,A/P22P-9(V) CBR,1997,2002,1165,2016-04-25 21:23:06.3470000,CSIS\GSanders
2IAA,ARC-210 RADIO SET,1999,2003,1166,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SAB,BATTLESHIP,1990,2003,1167,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SAF,CRUISER GUIDED MISSILE-CG,1989,2004,1168,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SAH,CRUISER GD MSL NUCLEAR-CGN,1989,2003,1169,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SAJ,CRUISER HEAVY-CA,1990,1990,1170,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SAP,CRUISER LIGHT GD MISSILE-CLG,1990,1991,1171,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBB,AIRCRAFT CARRIER -CVN-72,1989,2003,1172,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBC,CARRIER ANTI-SUB SUPT-CVS,1995,2003,1173,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBD,CARRIER CVV,1990,2003,1174,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBE,AIRCRAFT CARRIER -CVN-71,1990,2003,1175,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBF,CARRIER ATTACK-CVA-19,1989,1991,1176,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBG,CARRIER ATTACK-CVA-41,1989,1996,1177,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBH,CARRIER AIRCRAFT-CVA-59,1989,2001,1178,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBI,CARRIER AIRCRAFT-CVA-63,1990,2003,1179,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBJ,AIRCRAFT CARRIER -CVA-64,1989,2003,1180,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBK,CARRIER AIRCRAFT-CVA-67,1990,2003,1181,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBL,CARRIER AIRCRAFT-CVAN-68,1994,2003,1182,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBM,AIRCRAFT CARRIER -CVAN-69,1989,2000,1183,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBN,AIRCRAFT CARRIER CVAN-65,1990,2011,1184,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SBP,CARRIER ACFT NUCLEAR-CVAN,1989,2012,1185,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCA,DESTROYER DDG-47 AEGIS,1989,2012,1186,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCB,DESTROYER DD-963 CLASS,1989,2003,1187,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCE,DESTROYER DD-862 CLASS,1991,1991,1188,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCF,DESTROYER DD-931 CLASS,1989,1992,1189,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCG,FRIGATE FF-1091,1990,1995,1190,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCH,DESTROYER GD MSL DDG-2 CLASS,1989,2011,1191,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCI,DESTROYER DE 1101,1990,1991,1192,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCJ,DESTROYER GD MSL MODULE-DXG,1991,2000,1193,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCK,DESTROYER DD-993 CLASS,1990,2003,1194,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCM,FRIGATE FF-1049,1989,2001,1195,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCN,DESTROYER RADAR PICKET-DDR,1990,1998,1196,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCQ,FRIGATE DL,1989,2003,1197,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCR,DESTROYER DD-819 USS HOLDER,1991,1992,1198,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCS,FRIGATE GD MSL-DLG,1989,2003,1199,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCV,DESTROYER DD-997 CLASS,1989,2003,1200,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCW,FRIGATE FF-1052,1990,2002,1201,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCX,FRIGATE FF 1076,1990,1995,1202,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SCY,DESTROYER DDG-51,1990,2013,1203,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDA,SSN-21 SEAWOLF CLASS,1990,2011,1204,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDD,SUBMARINE SS-WW-II,1990,1990,1205,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDF,SUBMARINE SS GUPPY III,1990,1993,1206,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDH,SUBMARINE SS MODERNIZED,1989,1992,1207,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDI,SUBMARINE SSN-688,1989,2013,2009,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDJ,SUBMARINE GUIDED MISSILE-SSG,1990,2003,1209,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDK,SUBMARINE SS BN-741,1990,2003,1210,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDL,SUBMARINE FBM-SSBN,1989,2003,1211,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDN,SUBMARINE NUCLEAR-SSN,1989,NULL,1212,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2SDR,TRIDENT,1989,2013,1213,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SDS,SUBMARINE EXPERIMENT SASITS,1990,1991,1214,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEA,ASSAULT SHIP AMPHIBIOUS-LHD-1,1990,2010,1215,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEB,LANDING CRAFT AIR CUSHION LCAC,1991,2004,1216,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEC,ASSAULT SHIP AMPHIBIOUS-LPH,1989,1999,1215,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SED,ASSAULT SHIP AMPHIBIOUS-LHA,1989,2003,1215,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEE,LANDING CRAFT LCU,1989,2003,1219,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEF,CARGO SHIP LKA117,1990,2002,1220,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEG,CARGO SHIP ATTACK-AKA,1989,2000,1221,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEJ,DOCK AMPHIB TRANSPORT-LPD,1989,2011,1222,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEP,LANDING SHIP DOCK-LSD,1989,2011,1223,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SEQ,LANDING SHIP MEDIUM-LSM,1991,1991,1224,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SES,LANDING SHIP TANK-LST,1990,2002,1225,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFB,MINE CTMS SUPPORT SHIP-MCS,1989,2003,1226,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFF,MINEHUNTER COSTL NON-MAG-MHC,1990,2013,1227,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFI,MINELAYER COASTAL-MMC,1990,2004,1228,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFJ,MINELAYER DESTROYER DM,1990,1990,1229,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFK,MINELAYER FLEET-MMF,1990,1991,1230,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFM,MINESWEEPER AUXILARY-MSA,1990,1990,1231,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFN,MNSWEEPER COSTL NON-MAG-MSC,1990,1990,1232,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFO,MINESWEEPER COASTAL-MSCO,1990,2000,1233,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFP,MINESWEEPER FLEET-MSF,1992,1992,1234,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFQ,MNSWEEPER OCEAN NON-MAG-MSO,1989,2000,1235,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SFR,MINESWEEPER SPECIAL-MSS,1991,1991,1236,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGJ,PATROL HYDROFOIL MSL PHM,1990,1995,1237,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGK,NULL,1993,1993,1238,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGL,PATROL AIR CSHN VEHICLE-PACV,1992,1992,1239,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGM,PATROL BOAT FAST-PTF,1990,2003,1240,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGN,PATROL CFT COSTL FAST-PCF,1990,2003,1241,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGO,NULL,1992,1992,1242,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGP,PATROL GUNBOAT-PG,1990,1994,1243,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGQ,PATROL GUNBOAT HYDROFOIL-PGH,1991,1994,1244,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGR,PATROL BOAT RIVER PBR,1991,2000,1245,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGS,SUBMARINE CHASER (173 FT) PC,1991,2003,1246,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SGV,SUBMARINE CHASER (110 FT) SC,1990,1990,1247,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SHC,COMMAND SHIP-CC,1990,2003,1248,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SHE,CMND SHIP TACTICAL FLEET-AGF,1990,2003,1249,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SIB,ADV AVIATION BASED SHIP-AVB,1990,1990,1250,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SID,AMMUNITION SHIP-AE,1989,2003,1251,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SIG,BARGE SHIP WASTE,1990,2003,1252,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SII,BARRACKS SHIP SELF-PROP-APB,1992,2003,1253,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SIK,PRP BRTNG & MESSNG BRG YRBNL,1990,2010,1254,2016-04-25 21:23:06.3470000,CSIS\GSanders
