5) ETL.Sp_FPDSdelta_FixCodeNameMismatch start
2025-12-04 05:24:41.360

sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
7008_-NONE-_HSCG8105P3XG057_0_-NONE-_0	2025-08-18 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XM075_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XY022_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3Y2001_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3YA102_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3YT079_0_-NONE-_0	2025-08-05 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
7008_-NONE-_HSCG8105P3YT085_0_-NONE-_0	2025-08-06 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3YT111_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3ZB075_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3ZB101_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105W360218_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8106P3SR000_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDB26_0_-NONE-_0	2025-08-07 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8205P3WDB53_0_-NONE-_0	2025-08-12 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8205P3WDB54_0_-NONE-_0	2025-08-11 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8205P3WDBF4_0_-NONE-_0	2025-08-26 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
7008_-NONE-_HSCG8205P3WDG08_0_-NONE-_0	2025-08-18 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDG15_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8007P3FAE37_0_-NONE-_0	2025-08-19 00:00:00.0000000	OH	OH	OHIO	OHIO
7008_-NONE-_HSCG8007P3FAE57_0_-NONE-_0	2025-08-19 00:00:00.0000000	ME	ME	MAINE	MAINE
7008_-NONE-_HSCG8007P3FAE60_0_-NONE-_0	2025-08-19 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG8007P3FAE65_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P319054_0_-NONE-_0	2025-08-05 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P320019_0_-NONE-_0	2025-08-05 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P330000_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P330210_0_-NONE-_0	2025-08-28 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P332038_0_-NONE-_0	2025-08-12 00:00:00.0000000	AZ	AZ	ARIZONA	ARIZONA
7008_-NONE-_HSCG8105P340001_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P340116_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P35G036_0_-NONE-_0	2025-08-05 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P35G038_0_-NONE-_0	2025-08-06 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P35G070_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P360129_0_-NONE-_0	2025-08-12 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8105P360203_0_-NONE-_0	2025-08-20 00:00:00.0000000	CO	CO	COLORADO	COLORADO
7008_-NONE-_HSCG8105P360359_0_-NONE-_0	2025-09-04 00:00:00.0000000	AZ	AZ	ARIZONA	ARIZONA
7008_-NONE-_HSCG8105P370M45_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BE061_0_-NONE-_0	2025-08-11 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL031_0_-NONE-_0	2025-08-04 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_-NONE-_HSCG8105P3BL117_0_-NONE-_0	2025-08-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL137_0_-NONE-_0	2025-08-18 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG8105P3BL145_0_-NONE-_0	2025-08-18 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL162_0_-NONE-_0	2025-08-20 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG8105P3BL168_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL177_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL183_0_-NONE-_0	2025-08-20 00:00:00.0000000	CT	CT	CONNECTICUT	CONNECTICUT
7008_-NONE-_HSCG8105P3BL209_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL218_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL235_0_-NONE-_0	2025-08-28 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
7008_-NONE-_HSCG8105P3BL237_0_-NONE-_0	2025-08-28 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
7008_-NONE-_HSCG8105P3D5102_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3MG230_0_-NONE-_0	2025-08-18 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SR442_0_-NONE-_0	2025-08-06 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR499_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR530_0_-NONE-_0	2025-08-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR571_0_-NONE-_0	2025-08-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR631_0_-NONE-_0	2025-08-18 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR709_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR783_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR811_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR877_0_-NONE-_0	2025-08-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SR893_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR936_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY256_0_-NONE-_0	2025-08-04 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8105P3SY431_0_-NONE-_0	2025-08-18 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SY561_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY640_0_-NONE-_0	2025-09-02 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3VA231_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3X2068_0_-NONE-_0	2025-08-05 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8105P3XM052_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XM085_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XM109_0_-NONE-_0	2025-09-02 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XN055_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XQ072_0_-NONE-_0	2025-08-07 00:00:00.0000000	AL	AL	ALABAMA	ALABAMA
8000_-NONE-_GSFC0198106DNAS526555_376_-NONE-_0	2022-05-11 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
8000_-NONE-_GSFC0200210DNAS502140_19_-NONE-_0	2023-02-13 00:00:00.0000000	CO	CO	COLORADO	COLORADO
8000_-NONE-_GSFC0200210DNAS502140_25_-NONE-_0	2023-02-13 00:00:00.0000000	CO	CO	COLORADO	COLORADO
7008_-NONE-_HSCG8105P3XS133_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3YT126_0_-NONE-_0	2025-08-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3ZB107_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3ZB109_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P485A7444D_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105W360193_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105W360209_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105W3SY364_0_-NONE-_0	2025-08-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDB51_0_-NONE-_0	2025-08-07 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
7008_-NONE-_HSCG8205P3WDB55_0_-NONE-_0	2025-08-13 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
7008_-NONE-_HSCG8205P3WDB57_0_-NONE-_0	2025-08-19 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
7008_-NONE-_HSCG8205P3WDB58_0_-NONE-_0	2025-08-19 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8205P3WDBD1_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDBE4_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDC4A_0_-NONE-_0	2025-08-06 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8205P3WDG14_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDGE4_0_-NONE-_0	2025-08-13 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8205P3WDLC1_0_-NONE-_0	2025-08-05 00:00:00.0000000	AL	AL	ALABAMA	ALABAMA
7008_-NONE-_HSCG8205P3WDS41_0_-NONE-_0	2025-08-06 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8205P3WDS70_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8307D3WF170_0_-NONE-_-NONE-	2025-08-05 00:00:00.0000000	OH	OH	OHIO	OHIO
7008_-NONE-_HSCG8404A100077_0_-NONE-_0	2025-08-18 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_-NONE-_HSCG8405CHXP140_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8405CHXR034_0_-NONE-_0	2025-08-21 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8505F695265_0_-NONE-_0	2025-08-20 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8505P625005_0_-NONE-_0	2025-08-12 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8505P625572_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8505P6GS702_0_-NONE-_0	2025-08-20 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8505P6HC348_0_-NONE-_0	2025-08-20 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8105P3PU001_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3PU006_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3PZ001_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR423_0_-NONE-_0	2025-08-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR434_0_-NONE-_0	2025-08-06 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SR435_0_-NONE-_0	2025-08-06 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
7008_-NONE-_HSCG8105P3SR443_0_-NONE-_0	2025-08-07 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SR648_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR846_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SR896_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY245_0_-NONE-_0	2025-08-04 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SY254_0_-NONE-_0	2025-08-04 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
7008_-NONE-_HSCG8105P3SY330_0_-NONE-_0	2025-08-04 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8105P3SY344_0_-NONE-_0	2025-08-11 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY366_0_-NONE-_0	2025-08-11 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY445_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY578_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY581_0_-NONE-_0	2025-08-28 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8105P3SY598_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3SY617_0_-NONE-_0	2025-08-27 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8105P3SY680_0_-NONE-_0	2025-09-03 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3TJ020_0_-NONE-_0	2025-08-18 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3X2104_0_-NONE-_0	2025-08-26 00:00:00.0000000	OH	OH	OHIO	OHIO
7008_-NONE-_HSCG8105P3XF067_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XQ088_0_-NONE-_0	2025-08-18 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
7008_-NONE-_HSCG8105P3XS004_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3XY065_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3YH085_0_-NONE-_0	2025-09-02 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3YT001_0_-NONE-_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P4XG031_0_-NONE-_0	2025-08-05 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105PQWDA09_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105W3PU029_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105W3XS106_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8204P3WDNQ1_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205F3WDB34_0_-NONE-_0	2025-08-06 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
7008_-NONE-_HSCG8205P3WDB35_0_-NONE-_0	2025-08-07 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDBA3_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDBE2_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDBE3_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDBE7_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDG10_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDK31_0_-NONE-_0	2025-08-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDLK1_0_-NONE-_0	2025-08-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8205P3WDN0A_0_-NONE-_0	2025-08-13 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDNM3_0_-NONE-_0	2025-08-11 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDPKA_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDRCA_0_-NONE-_0	2025-08-11 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_-NONE-_HSCG8205P3WDRE1_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDRE2_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDS80_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDW51_0_-NONE-_0	2025-08-19 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P3WDWB0_0_-NONE-_0	2025-08-27 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8205P53WDRF_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8405CHXR032_0_-NONE-_0	2025-08-20 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8405P3QE027_0_-NONE-_0	2025-08-28 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG8505P625001_0_-NONE-_0	2025-08-11 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8505P625744_0_-NONE-_0	2025-08-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8505P6GS210_0_-NONE-_0	2025-08-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8505P6MB065_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8505P6PW107_0_-NONE-_0	2025-08-05 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
7008_-NONE-_HSCG8506P625490_0_-NONE-_0	2025-08-20 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG8506P625501_0_-NONE-_0	2025-08-20 00:00:00.0000000	OH	OH	OHIO	OHIO
7008_-NONE-_HSCG8506P625510_0_-NONE-_0	2025-08-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8506P625572_0_-NONE-_0	2025-08-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8506P625587_0_-NONE-_0	2025-08-20 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
7008_-NONE-_HSCG8506P625624_0_-NONE-_0	2025-08-20 00:00:00.0000000	AK	AK	ALASKA	ALASKA
7008_-NONE-_HSCG8506P625690_0_-NONE-_0	2025-08-20 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8506P625708_0_-NONE-_0	2025-08-20 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG8506P625743_0_-NONE-_0	2025-08-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8506P625763_0_-NONE-_0	2025-08-20 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8506P625768_0_-NONE-_0	2025-08-20 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
7008_-NONE-_HSCG8506P625804_0_-NONE-_0	2025-08-20 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_-NONE-_HSCG8506P625826_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625844_0_-NONE-_0	2025-08-21 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG8506P625861_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625876_0_-NONE-_0	2025-08-21 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8506P625908_0_-NONE-_0	2025-08-21 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
7008_-NONE-_HSCG8506P625919_0_-NONE-_0	2025-08-21 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_-NONE-_HSCG8506P625921_0_-NONE-_0	2025-08-21 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8506P625929_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625952_0_-NONE-_0	2025-08-21 00:00:00.0000000	OK	OK	OKLAHOMA	OKLAHOMA
7008_-NONE-_HSCG8506P625956_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625987_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625A18_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625A32_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8506P625A52_0_-NONE-_0	2025-08-21 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_-NONE-_HSCG8506P625A59_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL170_0_-NONE-_0	2025-08-21 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
7008_-NONE-_HSCG8105P3BL181_0_-NONE-_0	2025-08-20 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL188_0_-NONE-_0	2025-08-21 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
7008_-NONE-_HSCG8105P3BL194_0_-NONE-_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
